Event ID,Event File,Loc File,Type,Fires For,Options,Has Title,Has Description,Picture,Desc Chars,Paragraphs,News Format,Flags,Grade,Priority,Action,Completion,Context,Notes
FRE_Events.16,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,452,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.17,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,371,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.18,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,397,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.19,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,545,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.20,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,503,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.21,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,466,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.22,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,386,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.23,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,521,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.24,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,447,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.25,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,377,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.26,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,416,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.27,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,329,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.28,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,426,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.29,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,314,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.30,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,357,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.31,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,327,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.32,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,524,2,N/A,,A,P3,Keep,FALSE,,
FRE_Events.33,FRE_Events.txt,French_Indochina_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,475,2,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.1,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,206,1,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.2,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,198,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.3,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,196,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.4,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,152,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.5,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,199,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.6,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,196,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.7,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,219,1,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.8,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,191,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.9,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,175,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.10,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,182,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Flavor.11,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,234,1,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.12,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,212,1,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.13,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRA,2,TRUE,TRUE,GFX_report_event_generic_soldiers,240,1,N/A,,A,P3,Keep,FALSE,,
FRE_Flavor.14,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRE,2,TRUE,TRUE,GFX_report_event_generic_soldiers,215,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.1,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,202,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.2,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,186,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Metropole.3,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,180,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Metropole.4,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,151,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Metropole.5,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,180,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Metropole.6,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,284,2,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.7,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,326,2,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.8,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,272,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.9,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_generic_soldiers,312,2,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.10,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,231,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.11,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,208,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.12,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,207,1,N/A,,A,P3,Keep,FALSE,,
FRE_Metropole.13,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,194,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Metropole.20,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,FRA,3,TRUE,TRUE,GFX_report_event_generic_soldiers,204,1,N/A,,A,P3,Keep,FALSE,,
FRE_Winddown.1,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,198,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Winddown.2,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,267,1,N/A,,A,P3,Keep,FALSE,,
FRE_Winddown.3,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,282,1,N/A,,A,P3,Keep,FALSE,,
FRE_Winddown.4,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,267,1,N/A,,A,P3,Keep,FALSE,,
FRE_Winddown.5,FRE_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,178,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
FRE_Ops.1,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Country,,4,TRUE,TRUE,GFX_report_event_generic_soldiers,367,2,N/A,,A,P3,Keep,FALSE,,
FRE_Ops.2,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_generic_soldiers,215,2,N/A,,A,P3,Keep,FALSE,,
FRE_Ops.10,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Hidden,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,21,1,N/A,HIDDEN;THIN_DESC,A,,Keep,FALSE,,
FRE_Ops.11,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Hidden,,1,TRUE,TRUE,GFX_report_event_generic_soldiers,29,1,N/A,HIDDEN;THIN_DESC,A,,Keep,FALSE,,
FRE_Ops.12,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Hidden,FRE,1,TRUE,TRUE,GFX_report_event_generic_soldiers,34,1,N/A,HIDDEN;THIN_DESC,A,,Keep,FALSE,,
FRE_Ops.20,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Country,VIN,2,TRUE,TRUE,GFX_report_event_generic_soldiers,354,3,N/A,,A,P3,Keep,FALSE,,
FRE_Ops.21,FRE_Operation_Events.txt,FRE_CEFEO_l_english.yml,Country,VIN,2,TRUE,TRUE,GFX_report_event_generic_soldiers,307,3,N/A,,A,P3,Keep,FALSE,,
laos_raid.1,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,Country,,2,TRUE,TRUE,GFX_VINLAO_1,404,1,N/A,NO_PARA_BREAKS;MAJOR_BROADCAST,B,P3,Polish,FALSE,,
laos_raid.2,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,News,,1,TRUE,TRUE,GFX_VINLAO_1,354,1,NO_HEADER;NO_DATELINE;TOO_SHORT;FEW_PARAS,,C,P2,Rewrite,FALSE,,
laos_raid.3,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,Country,,2,TRUE,TRUE,GFX_VINLAO_1,388,1,N/A,MAJOR_BROADCAST,A,P3,Keep,FALSE,,
laos_raid.5,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,News,,1,TRUE,TRUE,GFX_VINLAO_1,274,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,,C,P2,Rewrite,FALSE,,
laos_raid.6,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,News,,1,TRUE,TRUE,GFX_VINLAO_1,213,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,,C,P2,Rewrite,FALSE,,
laos_raid.7,IC_Laos_Raid.txt,IC_Laos_Raid_l_english.yml,Country,,1,TRUE,TRUE,GFX_VINLAO_1,490,1,N/A,NO_PARA_BREAKS;MAJOR_BROADCAST,B,P3,Polish,FALSE,,
Bangkok_Plot.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Bangkok_Plot_Success,749,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Bangkok_Plot.2,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Bangkok_Plot_Failure,1134,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Cambodia_Com.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Cambodia_Communist_Form,486,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Cambodia_Com.2,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Cambodia_Krom_Pracheachon,705,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Fulro.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Rise_of_Furlo,1027,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
Mon_Cambodia.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Dap_Chhuon_Assasination,570,1,NO_DATELINE;FEW_PARAS,NON_ASCII;NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Mon_Cambodia.2,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Nop_Bophann_Assasination,537,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Mon_Cambodia.3,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_Tou_Samouth_Assasination,822,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
North_Vietnam.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,"AST, CAM, CHI, JAP, KOR, SIA, USA, VIE",2,TRUE,TRUE,GFX_Funeral_of_Ho_Chi_Minh,737,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
North_Vietnam.2,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_VIN_Land_Reform,866,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
North_Vietnam.3,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_Inodchina_Flavor_l_english.yml",News,,1,TRUE,TRUE,GFX_VIN_Land_Reform2,937,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Thai_Focus.1,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_AirDisasters_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_One,891,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Thai_Focus.2,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_AirDisasters_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Two,945,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Thai_Focus.3,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_AirDisasters_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Five,1171,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
Thai_Focus.4,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_AirDisasters_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Four,1137,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
Thai_Focus.5,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_AirDisasters_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Three,788,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Thai_Focus.6,Indochina_Flavor_Events.txt,"__UNSORTED_l_english.yml, events_l_english.yml",Country,,1,TRUE,TRUE,GFX_report_event_elections,941,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
Thai_Focus.100,Indochina_Flavor_Events.txt,__UNSORTED_l_english.yml,Country,,2,TRUE,TRUE,[NONE],727,3,N/A,,A,P3,Keep,FALSE,,
Thai_Focus.1952,Indochina_Flavor_Events.txt,__UNSORTED_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_cambodia,17,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
Thai_Focus.1957,Indochina_Flavor_Events.txt,__UNSORTED_l_english.yml,Country,,2,TRUE,TRUE,GFX_report_event_cambodia,17,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
Thai_Focus.19572,Indochina_Flavor_Events.txt,__UNSORTED_l_english.yml,Country,,3,TRUE,TRUE,GFX_report_event_cambodia,28,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
101954,Indochina_War.txt,events_Inodchina_Flavor_l_english.yml,News,,1,TRUE,TRUE,GFX_VIN_Hanoi,1355,1,NO_DATELINE;FEW_PARAS,UNESCAPED_QUOTE;NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
181246,Indochina_War.txt,events_Inodchina_Flavor_l_english.yml,News,,1,TRUE,TRUE,GFX_VIN_First_Indochina_War,1065,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
7554,Indochina_War.txt,events_Inodchina_Flavor_l_english.yml,News,,1,TRUE,TRUE,GFX_VIN_Victory_at_Dien_Bien_Phu,1299,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
831949,Indochina_War.txt,events_Inodchina_Flavor_l_english.yml,News,,1,TRUE,TRUE,GFX_VIE_Elysee_Accord_News,1238,1,NO_DATELINE;FEW_PARAS,NON_ASCII;NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
FRA_COLONIAL.100,Indochina_War.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Indochina_War.2,Indochina_War.txt,"extracted_Indochina_l_english.yml, focus_VIN_50s_l_english.yml",Country,,1,TRUE,TRUE,GFX_Coloniale_Route_4_FRA,498,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
Indochina_War.3,Indochina_War.txt,"extracted_Indochina_l_english.yml, focus_VIN_50s_l_english.yml",Country,,1,TRUE,TRUE,GFX_Coloniale_Route_4_VIN,423,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
