Event ID,Event File,Loc File,Type,Fires For,Options,Has Title,Has Description,Picture,Desc Chars,Paragraphs,News Format,Flags,Grade,Priority,Action,Completion,Context,Notes
MLA.2,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Red_Malaysia,593,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.3,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Gerald_Templer,667,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
MLA.4,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_dalai_lama,552,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.5,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_PRC_Landlord_Classicide,644,1,NO_DATELINE;FEW_PARAS,NON_ASCII;SMART_PUNCT;NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.9,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Chin_Peng_Denounces_Religion,876,2,NO_DATELINE;FEW_PARAS,NON_ASCII;SMART_PUNCT,C,P2,Rewrite,FALSE,,
MLA.10,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Malaysia_Modernizes,252,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,,C,P2,Rewrite,FALSE,,
MLA.11,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Battle_of_the_Day_River_VIN,502,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.12,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_VINLAO_1,531,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.13,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,3,TRUE,TRUE,GFX_Afghan_Cabinet_Meeting,430,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
MLA.14,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,3,TRUE,TRUE,GFX_politics,847,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.15,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,2,TRUE,TRUE,GFX_ZhenbaoConflict_Soviet,521,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.16,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_KRD_Aftermath_Famine,261,1,N/A,,A,P3,Keep,FALSE,,
MLA.19,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,990,3,N/A,NON_ASCII;SMART_PUNCT,B,P2,Polish,FALSE,,
MLA.20,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,1487,4,N/A,NON_ASCII;SMART_PUNCT,B,P2,Polish,FALSE,,
MLA.21,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_SOV_GDR_NEG_4,192,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.22,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Destroy_Malaysian_Mosque,709,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.23,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Battle_of_Dien_Bien_Phu_VIN,206,1,N/A,,A,P3,Keep,FALSE,,
MLA.24,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,489,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.25,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,275,1,N/A,,A,P3,Keep,FALSE,,
MLA.26,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,282,1,N/A,,A,P3,Keep,FALSE,,
MLA.27,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Hoa_Binh_Campaign_VIN,545,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.28,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Fekah_Purged,790,1,NO_DATELINE;FEW_PARAS,NON_ASCII;SMART_PUNCT;NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.29,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Econ_Crash,671,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.30,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Rocket_Train,532,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.31,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Insurgency,686,1,NO_DATELINE;FEW_PARAS,NON_ASCII;NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.32,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,2,TRUE,TRUE,GFX_Mao_Return_4,540,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.33,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_GDR_ECON_1,754,1,N/A,NON_ASCII;SMART_PUNCT;NO_PARA_BREAKS,B,P2,Polish,FALSE,,
MLA.34,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_GDR_ECON_1,223,1,N/A,,A,P3,Keep,FALSE,,
MLA.35,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Maoism_SU_1,459,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.36,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_GDR_Econ_Failure_1,355,1,N/A,NON_ASCII;SMART_PUNCT,B,P2,Polish,FALSE,,
MLA.38,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_GDR_ECON_0,474,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.39,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,356,1,N/A,,A,P3,Keep,FALSE,,
MLA.40,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,318,1,N/A,NON_ASCII,B,P2,Polish,FALSE,,
MLA.41,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Rouge_Insurgency_Options_6,449,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.42,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Pathet_Lao_1,327,1,N/A,,A,P3,Keep,FALSE,,
MLA.43,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Rouge_Insurgency_Options_3,591,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.44,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Rouge_Insurgency_Options_16,469,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.45,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Battle_of_Dien_Bien_Phu_VIN,541,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.46,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Mao_Return_4,224,1,N/A,,A,P3,Keep,FALSE,,
MLA.47,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,2,TRUE,TRUE,GFX_Mao_Return_4,449,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.48,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Mao_Return_4,365,1,N/A,,A,P3,Keep,FALSE,,
MLA.49,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Mao_Return_4,352,1,N/A,,A,P3,Keep,FALSE,,
MLA.50,MLA.txt,events_l_english.yml,Country,,1,TRUE,TRUE,GFX_Mao_Return_4,195,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.55,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,182,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.56,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,156,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.58,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Insurgency,629,1,NO_DATELINE;FEW_PARAS,NON_ASCII;SMART_PUNCT;NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.59,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Red_Malaysia,455,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.61,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Red_Malaysia,705,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA.62,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Thai_Insurgency,214,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,,C,P2,Rewrite,FALSE,,
MLA.63,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_Pol_Pot_Assassinated,151,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.65,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",News,,1,TRUE,TRUE,GFX_huks_insurgency_10,151,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.66,MLA.txt,events_l_english.yml,News,,1,TRUE,TRUE,GFX_Turkey_Soviet_2,131,1,NO_DATELINE;TOO_SHORT;FEW_PARAS,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.67,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_Great_Leap_Forward_Failure,342,1,N/A,,A,P3,Keep,FALSE,,
MLA.68,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_strikes,684,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.69,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,343,1,N/A,,A,P3,Keep,FALSE,,
MLA.70,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_VINLAO_1,699,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.71,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,492,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA.77,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_CHI_VIN_0,315,1,N/A,UNFIRED,N/A,P3,Wire or cut,FALSE,,
MLA.78,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,2,TRUE,TRUE,GFX_CHI_VIN_0,301,1,N/A,,A,P3,Keep,FALSE,,
MLA.79,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_CHI_VIN_0,180,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA.80,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,2,TRUE,TRUE,GFX_politics,343,1,N/A,,A,P3,Keep,FALSE,,
MLA_PRC.0,MLA.txt,MLA_l_english.yml,News,,2,TRUE,TRUE,GFX_MLA_PRC.0,1139,2,NO_DATELINE;FEW_PARAS,,C,P2,Rewrite,FALSE,,
MLA_PRC.1,MLA.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_PRC.1,716,2,N/A,,A,P3,Keep,FALSE,,
MLA_PRC.2,MLA.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_PRC.1,820,2,N/A,,A,P3,Keep,FALSE,,
PRC_RAJ.1,MLA.txt,"events_l_english.yml, extracted_MLA_l_english.yml",Country,,1,TRUE,TRUE,GFX_politics,179,1,N/A,THIN_DESC,D,P2,Rewrite,FALSE,,
MLA_OTL.0,Malayan_Emergency.txt,MLA_l_english.yml,News,,2,TRUE,TRUE,GFX_MLA_OTL.0,718,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA_OTL.1,Malayan_Emergency.txt,MLA_l_english.yml,Country,"ENG, MAL",1,TRUE,TRUE,GFX_MLA_OTL.1,820,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_OTL.2,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_OTL.1,676,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_OTL.5,Malayan_Emergency.txt,MLA_l_english.yml,Country,MLA,1,TRUE,TRUE,GFX_MLA_OTL.1,1033,2,N/A,UNFIRED,N/A,P3,Wire or cut,FALSE,,
MLA_Victory.0,Malayan_Emergency.txt,MLA_l_english.yml,News,,1,TRUE,TRUE,GFX_MLA_Victory.0,709,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA_Victory.1,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.1,460,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_Victory.2,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.2,598,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_Victory.3,Malayan_Emergency.txt,MLA_l_english.yml,Country,"ENG, MAL",2,TRUE,TRUE,GFX_MLA_Victory.3,500,1,N/A,NO_PARA_BREAKS;UNFIRED,N/A,P3,Wire or cut,FALSE,,
MLA_Victory.4,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.4,668,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_Victory.5,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.5,605,2,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.6,Malayan_Emergency.txt,MLA_l_english.yml,Country,,2,TRUE,TRUE,GFX_MLA_Victory.6,666,3,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.7,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.7,727,3,N/A,TRAILING_SPACE,B,P2,Polish,FALSE,,
MLA_Victory.8,Malayan_Emergency.txt,MLA_l_english.yml,Country,"MLA, SIA",2,TRUE,TRUE,GFX_MLA_Victory.8,987,2,N/A,NON_ASCII;SMART_PUNCT,B,P2,Polish,FALSE,,
MLA_Victory.9,Malayan_Emergency.txt,MLA_l_english.yml,Country,"MAL, SWK",1,TRUE,TRUE,GFX_MLA_Victory.8,815,2,N/A,NON_ASCII;SMART_PUNCT;MAJOR_BROADCAST,B,P2,Polish,FALSE,,
MLA_Victory.10,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.10,1191,3,N/A,NON_ASCII;SMART_PUNCT;MAJOR_BROADCAST,B,P2,Polish,FALSE,,
MLA_Victory.20,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.1,543,3,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.21,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.2,471,3,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.22,Malayan_Emergency.txt,MLA_l_english.yml,News,,2,TRUE,TRUE,GFX_MLA_Victory.0,1434,3,OK,,A,P3,Keep,FALSE,,
MLA_Victory.23,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.2,420,2,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.24,Malayan_Emergency.txt,MLA_l_english.yml,News,,1,TRUE,TRUE,GFX_MLA_Victory.0,1355,3,OK,,A,P3,Keep,FALSE,,
MLA_Victory.25,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.2,320,2,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.26,Malayan_Emergency.txt,MLA_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_Victory.2,298,2,N/A,,A,P3,Keep,FALSE,,
MLA_Victory.27,Malayan_Emergency.txt,MLA_l_english.yml,News,,1,TRUE,TRUE,GFX_MLA_Victory.0,1254,3,OK,,A,P3,Keep,FALSE,,
MLA_Victory.100,Malayan_Emergency.txt,MLA_l_english.yml,News,,1,TRUE,TRUE,GFX_MLA_Victory.100,523,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA_Victory.200,Malayan_Emergency.txt,MLA_l_english.yml,News,,1,TRUE,TRUE,GFX_MLA_Victory.200,880,2,NO_DATELINE;FEW_PARAS,,C,P2,Rewrite,FALSE,,
malayan_emergency.2,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.3,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.5,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.6,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.8,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.9,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.11,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.12,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.14,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.15,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.100,Malayan_Emergency.txt,__UNSORTED_l_english.yml,Hidden,,1,TRUE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.101,Malayan_Emergency.txt,__UNSORTED_l_english.yml,Hidden,,1,TRUE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.200,Malayan_Emergency.txt,__UNSORTED_l_english.yml,Hidden,,1,TRUE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.201,Malayan_Emergency.txt,__UNSORTED_l_english.yml,Hidden,,1,TRUE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.202,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.203,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.500,Malayan_Emergency.txt,[NONE],Hidden,MLA,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
malayan_emergency.999,Malayan_Emergency.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
MAL.1951,Malaysia.txt,MAL_l_english.yml,Country,,1,TRUE,TRUE,GFX_MAL_1951,969,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL.1952,Malaysia.txt,MAL_l_english.yml,News,,1,TRUE,TRUE,GFX_MAL_1952,913,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MAL_1952_Elections.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_MAL_1952_Elections_0,956,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_1952_Elections.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_1952_Elections_1,985,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_1952_Elections.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_1952_Elections_2,979,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_1952_Elections.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_1952_Elections_3,1021,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_CCW.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_CCW_1,890,4,N/A,,A,P3,Keep,FALSE,,
MAL_CCW.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_CCW_2,986,5,N/A,,A,P3,Keep,FALSE,,
MAL_Econ.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_Econ_0,1678,5,N/A,,A,P3,Keep,FALSE,,
MAL_Econ.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_Econ_1,1104,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_Econ.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_Econ_2,1129,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
