1;special_project_facility_spawn;2946.00;9.80;1357.00;1.84;0
1;rocket_site_spawn;2946.00;10.35;1360.00;0.93;0
1;naval_base_spawn;2946.00;9.57;1373.00;-3.14;5555
1;naval_base_spawn;2949.00;9.50;1352.00;-0.79;5579
1;naval_base_spawn;2941.00;9.50;1363.00;-1.33;5579
1;floating_harbor;2940.05;9.50;1351.05;-3.93;3838
1;floating_harbor;2960.26;9.50;1363.87;-2.03;9851
1;floating_harbor;2932.21;9.50;1363.30;-4.47;11804
2;arms_factory;3009.00;11.03;1359.00;4.86;0
2;arms_factory;3010.00;11.73;1365.00;1.95;0
2;arms_factory;2993.00;9.98;1368.00;4.58;0
2;arms_factory;3008.00;11.05;1361.00;5.11;0
2;arms_factory;3005.00;9.68;1355.00;4.61;0
2;arms_factory;3010.00;9.50;1349.00;3.88;0
2;industrial_complex;3006.00;9.60;1353.00;0.43;0
2;industrial_complex;2998.00;10.12;1366.00;5.30;0
2;industrial_complex;3020.00;10.65;1353.00;2.23;0
2;industrial_complex;3012.00;11.00;1356.00;3.08;0
2;industrial_complex;3009.00;10.12;1354.00;0.48;0
2;industrial_complex;3012.00;12.07;1361.00;5.38;0
2;air_base;3007.00;9.50;1351.00;2.66;0
2;supply_node;3019.00;10.43;1352.00;2.59;0
2;supply_node;2991.00;9.78;1369.00;3.21;0
2;supply_node;3001.00;9.75;1361.00;2.86;0
2;supply_node;2995.00;9.50;1363.00;4.05;0
2;supply_node;3011.00;10.05;1352.00;2.57;0
2;supply_node;3009.00;11.60;1365.00;5.45;0
2;supply_node;3003.00;9.62;1356.00;3.76;0
2;bunker;3007.00;9.57;1352.00;2.14;0
2;bunker;3003.00;9.85;1359.00;0.57;0
2;bunker;3011.00;11.88;1364.00;0.59;0
2;bunker;3007.00;10.40;1357.00;5.48;0
2;bunker;2996.00;9.55;1363.00;3.83;0
2;bunker;2991.00;9.60;1367.00;3.05;0
2;bunker;3019.00;10.62;1353.00;0.85;0
2;coastal_bunker;2989.00;9.50;1363.00;-1.57;0
2;coastal_bunker;3014.00;9.50;1348.00;0.54;0
2;coastal_bunker;3020.00;9.50;1347.00;0.20;0
2;coastal_bunker;2988.00;9.50;1365.00;-0.90;0
2;coastal_bunker;3003.00;9.50;1351.00;-0.46;0
2;stronghold_network;3011.00;11.88;1364.00;4.88;0
2;dockyard;2987.00;9.50;1366.00;-0.90;0
2;anti_air_building;3010.00;13.43;1369.00;4.14;0
2;anti_air_building;3014.00;9.82;1350.00;4.76;0
2;anti_air_building;3008.00;10.70;1358.00;2.99;0
2;synthetic_refinery;3002.00;9.90;1364.00;4.48;0
2;fuel_silo;3020.00;9.65;1349.00;5.92;0
2;radar_station;3005.00;10.35;1362.00;4.91;0
2;nuclear_reactor_spawn;2995.00;10.30;1369.00;5.82;0
2;special_project_facility_spawn;3004.00;9.68;1356.00;4.04;0
2;special_project_facility_spawn;3016.00;10.73;1354.00;2.98;0
2;special_project_facility_spawn;2991.00;9.62;1368.00;3.47;0
2;special_project_facility_spawn;2996.00;9.55;1363.00;1.10;0
2;special_project_facility_spawn;3006.00;9.50;1352.00;3.81;0
2;special_project_facility_spawn;3004.00;10.30;1366.00;4.59;0
2;special_project_facility_spawn;3004.00;10.12;1362.00;0.09;0
2;rocket_site_spawn;2991.00;9.60;1365.00;5.67;0
2;naval_base_spawn;2987.00;9.50;1367.00;-0.90;5579
2;naval_base_spawn;3021.00;9.50;1346.00;0.20;1452
2;naval_base_spawn;3003.00;9.50;1352.00;-0.46;5656
2;naval_base_spawn;3008.00;9.50;1349.00;-0.93;5656
2;naval_base_spawn;2989.00;9.50;1362.00;-0.46;5656
2;floating_harbor;3021.37;9.50;1340.14;-2.94;923
2;floating_harbor;2980.53;9.50;1360.63;-4.04;6862
2;floating_harbor;2989.87;9.50;1352.74;-3.61;11751
2;floating_harbor;3017.60;9.50;1341.00;-2.60;11846
2;floating_harbor;2997.87;9.50;1345.74;-3.61;16373
2;landmark_spawn;3004.39;10.40;1362.22;0.08;0
3;arms_factory;2924.00;10.45;1462.00;4.58;0
3;arms_factory;2919.00;12.57;1451.00;5.11;0
3;arms_factory;2924.00;13.12;1448.00;4.61;0
3;arms_factory;2934.00;15.18;1448.00;3.88;0
3;arms_factory;2921.00;12.62;1450.00;0.43;0
3;arms_factory;2926.00;12.18;1459.00;5.30;0
3;industrial_complex;2926.00;13.32;1449.00;2.23;0
3;industrial_complex;2926.00;13.50;1453.00;3.08;0
3;industrial_complex;2924.00;13.68;1446.00;0.48;0
3;industrial_complex;2929.00;13.53;1450.00;5.38;0
3;industrial_complex;2931.00;14.93;1448.00;2.66;0
3;industrial_complex;2924.00;12.45;1458.00;6.06;0
3;air_base;2923.00;13.38;1446.00;1.00;0
3;supply_node;2931.00;15.32;1446.00;2.86;0
3;supply_node;2926.00;15.65;1439.00;4.05;0
3;supply_node;2922.00;12.80;1447.00;2.57;0
3;supply_node;2921.00;13.55;1454.00;5.45;0
3;supply_node;2924.00;10.45;1462.00;3.76;0
3;bunker;2921.00;12.90;1451.00;2.14;0
3;bunker;2927.00;13.82;1443.00;0.57;0
3;bunker;2927.00;13.32;1452.00;0.59;0
3;bunker;2929.00;14.32;1442.00;5.48;0
3;bunker;2925.00;11.93;1459.00;3.83;0
3;stronghold_network;2924.00;13.68;1446.00;3.05;0
3;anti_air_building;2927.00;14.50;1444.00;0.85;0
3;anti_air_building;2934.00;15.15;1447.00;3.84;0
3;anti_air_building;2922.00;12.80;1447.00;4.14;0
3;synthetic_refinery;2927.00;14.35;1441.00;3.46;0
3;fuel_silo;2925.00;13.53;1456.00;1.84;0
3;radar_station;2926.00;13.38;1452.00;3.76;0
3;nuclear_reactor_spawn;2928.00;14.68;1441.00;4.88;0
3;special_project_facility_spawn;2926.00;13.20;1450.00;6.07;0
3;special_project_facility_spawn;2935.00;15.23;1448.00;4.14;0
3;special_project_facility_spawn;2927.00;11.23;1461.00;4.76;0
3;special_project_facility_spawn;2920.00;10.73;1458.00;2.99;0
3;special_project_facility_spawn;2929.00;15.48;1440.00;4.48;0
3;rocket_site_spawn;2924.00;10.68;1464.00;5.92;0
4;arms_factory;3009.00;14.48;1460.00;4.61;0
4;arms_factory;3007.00;14.80;1461.00;3.88;0
4;arms_factory;3011.00;14.10;1471.00;0.43;0
4;arms_factory;2998.00;16.75;1462.00;5.30;0
4;arms_factory;3006.00;15.70;1460.00;2.23;0
4;arms_factory;3013.00;14.78;1461.00;3.08;0
4;industrial_complex;3008.00;14.65;1461.00;0.48;0
4;industrial_complex;3010.00;14.85;1461.00;5.38;0
4;industrial_complex;3010.00;13.62;1466.00;2.66;0
4;industrial_complex;2998.00;16.75;1462.00;6.06;0
4;industrial_complex;3003.00;14.80;1465.00;1.00;0
4;industrial_complex;3002.00;15.78;1463.00;0.25;0
4;air_base;3014.00;14.85;1462.00;3.06;0
4;supply_node;3010.00;14.38;1472.00;2.57;0
4;supply_node;3002.00;15.78;1462.00;5.45;0
4;supply_node;3015.00;14.53;1462.00;3.76;0
4;bunker;3014.00;14.57;1460.00;2.14;0
4;bunker;3010.00;14.85;1461.00;0.57;0
4;bunker;3008.00;13.40;1476.00;0.59;0
4;stronghold_network;3012.00;14.53;1460.00;5.48;0
4;anti_air_building;3009.00;13.70;1475.00;3.83;0
4;anti_air_building;3015.00;14.45;1460.00;3.05;0
4;anti_air_building;3004.00;14.25;1466.00;0.85;0
4;synthetic_refinery;3012.00;13.65;1470.00;3.84;0
4;fuel_silo;3008.00;14.88;1462.00;4.14;0
4;radar_station;3009.00;13.60;1468.00;4.38;0
4;nuclear_reactor_spawn;3013.00;13.80;1472.00;1.84;0
4;special_project_facility_spawn;3011.00;14.28;1464.00;0.93;0
4;special_project_facility_spawn;3013.00;13.05;1468.00;4.88;0
4;special_project_facility_spawn;3004.00;16.12;1460.00;6.07;0
4;rocket_site_spawn;3005.00;15.55;1462.00;4.14;0
5;arms_factory;3151.00;10.25;1597.00;0.43;0
5;arms_factory;3131.00;9.78;1591.00;5.30;0
5;arms_factory;3149.00;9.70;1607.00;2.23;0
5;arms_factory;3127.00;10.30;1596.00;3.08;0
5;arms_factory;3118.00;9.80;1594.00;0.48;0
5;arms_factory;3158.00;9.88;1608.00;5.38;0
5;industrial_complex;3128.00;10.28;1598.00;2.66;0
5;industrial_complex;3147.00;10.10;1594.00;6.06;0
5;industrial_complex;3139.00;9.82;1600.00;1.00;0
5;industrial_complex;3122.00;9.70;1585.00;0.25;0
5;industrial_complex;3106.00;9.70;1595.00;3.06;0
5;industrial_complex;3134.00;10.30;1595.00;2.60;0
5;air_base;3119.00;9.70;1600.00;0.45;0
5;supply_node;3143.00;9.70;1603.00;3.76;0
5;supply_node;3128.00;9.95;1592.00;4.27;0
5;supply_node;3119.00;9.73;1589.00;0.19;0
5;supply_node;3138.00;10.07;1591.00;2.25;0
5;supply_node;3134.00;10.05;1603.00;4.21;0
5;supply_node;3125.00;9.70;1604.00;1.76;0
5;supply_node;3117.00;9.60;1606.00;0.08;0
5;supply_node;3114.00;9.75;1597.00;4.61;0
5;supply_node;3148.00;10.05;1596.00;1.22;0
5;supply_node;3111.00;9.57;1604.00;4.91;0
5;supply_node;3108.00;9.70;1595.00;4.38;0
5;supply_node;3102.00;9.70;1597.00;3.18;0
5;supply_node;3155.00;9.73;1604.00;3.76;0
5;bunker;3136.00;10.23;1599.00;4.88;0
5;bunker;3114.00;9.57;1608.00;6.07;0
5;bunker;3111.00;9.70;1594.00;4.14;0
5;bunker;3152.00;9.70;1605.00;4.76;0
5;bunker;3150.00;10.00;1599.00;2.99;0
5;bunker;3120.00;9.70;1602.00;4.48;0
5;bunker;3143.00;10.28;1593.00;5.92;0
5;bunker;3149.00;9.70;1606.00;4.01;0
5;bunker;3115.00;9.70;1602.00;5.82;0
5;bunker;3123.00;9.82;1595.00;4.04;0
5;bunker;3105.00;9.70;1595.00;2.98;0
5;bunker;3108.00;9.70;1600.00;3.47;0
5;bunker;3123.00;9.70;1587.00;1.10;0
5;coastal_bunker;3114.00;9.50;1610.00;-3.14;0
5;coastal_bunker;3115.00;9.50;1610.00;-2.94;0
5;coastal_bunker;3107.00;9.50;1606.00;-3.61;0
5;stronghold_network;3152.00;9.70;1605.00;5.67;0
5;dockyard;3113.00;9.50;1609.00;-3.14;0
5;anti_air_building;3123.00;9.70;1586.00;1.43;0
5;anti_air_building;3116.00;9.70;1601.00;3.68;0
5;anti_air_building;3126.00;9.70;1607.00;3.91;0
5;synthetic_refinery;3137.00;9.60;1608.00;2.11;0
5;fuel_silo;3139.00;10.05;1596.00;6.13;0
5;radar_station;3131.00;10.30;1597.00;1.97;0
5;nuclear_reactor_spawn;3124.00;9.78;1588.00;1.08;0
5;special_project_facility_spawn;3143.00;9.70;1607.00;5.10;0
5;special_project_facility_spawn;3116.00;9.73;1590.00;2.07;0
5;special_project_facility_spawn;3126.00;9.80;1590.00;0.50;0
5;special_project_facility_spawn;3121.00;9.70;1598.00;0.36;0
5;special_project_facility_spawn;3137.00;9.70;1606.00;5.20;0
5;special_project_facility_spawn;3138.00;10.05;1590.00;6.24;0
5;special_project_facility_spawn;3109.00;9.55;1604.00;1.68;0
5;special_project_facility_spawn;3108.00;9.70;1601.00;1.01;0
5;special_project_facility_spawn;3110.00;9.70;1595.00;1.44;0
5;special_project_facility_spawn;3119.00;9.70;1605.00;4.18;0
5;special_project_facility_spawn;3151.00;9.73;1601.00;3.69;0
5;special_project_facility_spawn;3152.00;10.10;1598.00;1.06;0
5;special_project_facility_spawn;3117.00;9.73;1598.00;2.31;0
5;rocket_site_spawn;3132.00;9.65;1608.00;0.54;0
5;naval_base_spawn;3110.00;9.50;1607.00;-3.14;2309
5;naval_base_spawn;3117.00;9.60;1610.00;-2.94;2309
5;naval_base_spawn;3107.00;9.50;1606.00;-3.61;2309
5;floating_harbor;3092.00;9.50;1622.00;1.14;15620
5;floating_harbor;3111.00;9.50;1616.00;0.00;6402
6;arms_factory;2870.00;9.60;1535.00;2.23;0
6;arms_factory;2871.00;9.65;1534.00;3.08;0
6;arms_factory;2876.00;9.70;1536.00;0.48;0
6;arms_factory;2874.00;9.68;1535.00;5.38;0
6;arms_factory;2876.00;9.75;1533.00;2.66;0
6;arms_factory;2871.00;9.60;1536.00;6.06;0
6;industrial_complex;2871.00;9.70;1532.00;1.00;0
6;industrial_complex;2876.00;9.70;1535.00;0.25;0
6;industrial_complex;2868.00;9.60;1534.00;3.06;0
6;industrial_complex;2874.00;9.70;1533.00;2.60;0
6;industrial_complex;2874.00;9.70;1534.00;0.45;0
6;industrial_complex;2872.00;9.65;1534.00;5.77;0
6;air_base;2872.00;9.65;1534.00;2.14;0
6;supply_node;2873.00;9.62;1535.00;0.19;0
6;supply_node;2876.00;9.73;1534.00;2.25;0
6;supply_node;2869.00;9.62;1534.00;4.21;0
6;bunker;2872.00;9.70;1533.00;3.83;0
6;bunker;2873.00;9.62;1535.00;3.05;0
6;bunker;2879.00;10.07;1533.00;0.85;0
6;stronghold_network;2874.00;9.68;1535.00;3.84;0
6;anti_air_building;2878.00;9.75;1535.00;4.14;0
6;anti_air_building;2873.00;9.68;1534.00;3.46;0
6;anti_air_building;2877.00;9.88;1533.00;1.84;0
6;synthetic_refinery;2878.00;9.75;1535.00;0.93;0
6;fuel_silo;2868.00;9.60;1534.00;4.88;0
6;radar_station;2874.00;9.68;1535.00;3.17;0
6;nuclear_reactor_spawn;2869.00;9.60;1536.00;4.14;0
6;special_project_facility_spawn;2869.00;9.60;1536.00;4.76;0
6;special_project_facility_spawn;2874.00;9.62;1537.00;2.99;0
6;special_project_facility_spawn;2876.00;9.75;1533.00;4.48;0
6;rocket_site_spawn;2875.00;9.70;1536.00;5.92;0
7;arms_factory;2879.00;9.60;1568.00;0.48;0
7;arms_factory;2877.00;9.50;1566.00;5.38;0
7;arms_factory;2882.00;9.50;1568.00;2.66;0
7;arms_factory;2880.00;9.60;1570.00;6.06;0
7;arms_factory;2881.00;9.60;1571.00;1.00;0
7;arms_factory;2882.00;9.55;1571.00;0.25;0
7;industrial_complex;2880.00;9.60;1572.00;3.06;0
7;industrial_complex;2878.00;9.50;1570.00;2.60;0
7;industrial_complex;2880.00;9.60;1568.00;0.45;0
7;industrial_complex;2879.00;9.60;1566.00;5.77;0
7;industrial_complex;2878.00;9.57;1567.00;2.14;0
7;industrial_complex;2880.00;9.57;1575.00;0.57;0
7;air_base;2879.00;9.53;1562.00;0.59;0
7;supply_node;2880.00;9.60;1569.00;4.21;0
7;supply_node;2882.00;9.60;1575.00;1.76;0
7;supply_node;2880.00;9.50;1563.00;0.08;0
7;bunker;2879.00;9.50;1574.00;0.85;0
7;bunker;2880.00;9.60;1568.00;3.84;0
7;bunker;2877.00;9.57;1564.00;4.14;0
7;coastal_bunker;2876.00;9.50;1567.00;-1.95;0
7;coastal_bunker;2878.00;9.50;1575.00;-1.82;0
7;coastal_bunker;2878.00;9.50;1571.00;-1.89;0
7;stronghold_network;2880.00;9.60;1567.00;4.88;0
7;dockyard;2878.00;9.50;1572.00;-1.89;0
7;anti_air_building;2880.00;9.50;1576.00;4.14;0
7;anti_air_building;2882.00;9.50;1568.00;4.76;0
7;anti_air_building;2880.00;9.57;1566.00;2.99;0
7;synthetic_refinery;2881.00;9.60;1572.00;4.48;0
7;fuel_silo;2882.00;9.60;1573.00;5.92;0
7;radar_station;2882.00;9.57;1572.00;4.91;0
7;nuclear_reactor_spawn;2882.00;9.57;1572.00;5.82;0
7;special_project_facility_spawn;2880.00;9.53;1564.00;4.04;0
7;special_project_facility_spawn;2882.00;9.60;1573.00;2.98;0
7;special_project_facility_spawn;2880.00;9.60;1569.00;3.47;0
7;rocket_site_spawn;2878.00;9.60;1564.00;1.10;0
7;naval_base_spawn;2876.00;9.50;1566.00;-1.95;2775
7;naval_base_spawn;2879.00;9.50;1578.00;-1.82;2775
7;naval_base_spawn;2877.00;9.50;1569.00;-1.89;2775
7;floating_harbor;2870.36;9.50;1572.21;1.25;68
7;floating_harbor;2882.00;9.50;1587.00;0.00;3314
7;floating_harbor;2868.50;9.50;1567.60;1.19;15747
8;arms_factory;2900.00;10.80;1510.00;2.66;0
8;arms_factory;2899.00;11.15;1514.00;6.06;0
8;arms_factory;2899.00;11.15;1514.00;1.00;0
8;arms_factory;2897.00;11.40;1514.00;0.25;0
8;arms_factory;2899.00;11.28;1516.00;3.06;0
8;arms_factory;2899.00;10.90;1511.00;2.60;0
8;industrial_complex;2896.00;11.50;1514.00;0.45;0
8;industrial_complex;2903.00;10.70;1511.00;5.77;0
8;industrial_complex;2898.00;10.70;1509.00;2.14;0
8;industrial_complex;2899.00;11.00;1512.00;0.57;0
8;industrial_complex;2899.00;11.28;1516.00;0.59;0
8;industrial_complex;2899.00;11.00;1512.00;5.48;0
8;air_base;2896.00;11.40;1513.00;3.83;0
8;supply_node;2899.00;11.00;1512.00;0.08;0
8;bunker;2900.00;10.98;1514.00;0.85;0
8;stronghold_network;2899.00;10.75;1509.00;3.84;0
8;anti_air_building;2898.00;11.38;1515.00;4.14;0
8;anti_air_building;2899.00;10.80;1510.00;3.46;0
8;anti_air_building;2899.00;10.73;1508.00;1.84;0
8;synthetic_refinery;2901.00;10.70;1508.00;0.93;0
8;fuel_silo;2899.00;10.73;1508.00;4.88;0
8;radar_station;2901.00;10.90;1514.00;3.17;0
8;nuclear_reactor_spawn;2898.00;11.38;1515.00;4.14;0
8;special_project_facility_spawn;2897.00;11.32;1513.00;4.76;0
8;rocket_site_spawn;2897.00;11.53;1515.00;2.99;0
9;arms_factory;3031.00;12.07;1511.00;1.00;0
9;arms_factory;3023.00;12.00;1507.00;0.25;0
9;arms_factory;3042.00;11.28;1520.00;3.06;0
9;arms_factory;3029.00;12.00;1511.00;2.60;0
9;arms_factory;3022.00;12.40;1512.00;0.45;0
9;arms_factory;3033.00;10.38;1523.00;5.77;0
9;industrial_complex;3035.00;12.25;1506.00;2.14;0
9;industrial_complex;3031.00;12.07;1512.00;0.57;0
9;industrial_complex;3040.00;11.82;1518.00;0.59;0
9;industrial_complex;3025.00;11.90;1509.00;5.48;0
9;industrial_complex;3034.00;12.25;1513.00;3.83;0
9;industrial_complex;3039.00;10.85;1524.00;3.05;0
9;air_base;3039.00;10.85;1524.00;0.85;0
9;supply_node;3019.00;12.53;1514.00;1.22;0
9;supply_node;3025.00;12.12;1511.00;4.91;0
9;supply_node;3032.00;12.07;1509.00;4.38;0
9;supply_node;3029.00;11.00;1520.00;3.18;0
9;supply_node;3039.00;11.70;1519.00;3.76;0
9;bunker;3043.00;10.78;1521.00;4.88;0
9;bunker;3035.00;12.25;1507.00;6.07;0
9;bunker;3027.00;11.85;1510.00;4.14;0
9;bunker;3030.00;11.10;1519.00;4.76;0
9;bunker;3020.00;12.43;1513.00;2.99;0
9;stronghold_network;3035.00;11.07;1520.00;4.48;0
9;anti_air_building;3028.00;12.00;1511.00;5.92;0
9;anti_air_building;3030.00;11.90;1514.00;4.01;0
9;anti_air_building;3031.00;12.07;1511.00;5.82;0
9;synthetic_refinery;3031.00;10.65;1521.00;4.04;0
9;fuel_silo;3021.00;12.25;1509.00;2.98;0
9;radar_station;3030.00;11.75;1515.00;3.24;0
9;nuclear_reactor_spawn;3021.00;12.60;1514.00;1.10;0
9;special_project_facility_spawn;3027.00;11.45;1519.00;3.81;0
9;special_project_facility_spawn;3031.00;12.00;1509.00;4.59;0
9;special_project_facility_spawn;3024.00;11.80;1507.00;0.09;0
9;special_project_facility_spawn;3021.00;12.25;1509.00;5.67;0
9;special_project_facility_spawn;3040.00;11.43;1520.00;4.04;0
9;rocket_site_spawn;3028.00;11.82;1516.00;1.43;0
9;landmark_spawn;3031.29;11.00;1524.67;5.96;0
10;arms_factory;3143.00;10.30;1580.00;3.06;0
10;arms_factory;3140.00;9.70;1566.00;2.60;0
10;arms_factory;3140.00;9.70;1569.00;0.45;0
10;arms_factory;3130.00;9.70;1557.00;5.77;0
10;arms_factory;3139.00;9.90;1574.00;2.14;0
10;arms_factory;3131.00;10.28;1577.00;0.57;0
10;industrial_complex;3117.00;9.70;1566.00;0.59;0
10;industrial_complex;3130.00;9.70;1569.00;5.48;0
10;industrial_complex;3130.00;9.70;1556.00;3.83;0
10;industrial_complex;3149.00;10.30;1564.00;3.05;0
10;industrial_complex;3134.00;9.70;1566.00;0.85;0
10;industrial_complex;3106.00;9.70;1568.00;3.84;0
10;air_base;3111.00;9.98;1569.00;4.14;0
10;supply_node;3149.00;10.30;1565.00;4.38;0
10;supply_node;3138.00;9.70;1566.00;3.18;0
10;supply_node;3130.00;9.70;1561.00;3.76;0
10;supply_node;3117.00;9.68;1568.00;5.48;0
10;supply_node;3119.00;9.70;1579.00;3.17;0
10;supply_node;3131.00;9.70;1571.00;6.22;0
10;supply_node;3128.00;10.28;1579.00;5.57;0
10;supply_node;3140.00;10.30;1583.00;4.10;0
10;supply_node;3122.00;9.80;1559.00;3.20;0
10;supply_node;3158.00;10.05;1562.00;2.23;0
10;supply_node;3142.00;10.25;1575.00;4.91;0
10;supply_node;3108.00;9.93;1570.00;5.77;0
10;supply_node;3142.00;9.70;1556.00;0.02;0
10;supply_node;3151.00;9.80;1553.00;0.36;0
10;supply_node;3159.00;9.78;1570.00;3.24;0
10;supply_node;3154.00;10.30;1577.00;1.27;0
10;supply_node;3149.00;10.30;1585.00;5.23;0
10;bunker;3153.00;10.30;1580.00;4.59;0
10;bunker;3121.00;9.60;1572.00;0.09;0
10;bunker;3140.00;10.30;1580.00;5.67;0
10;bunker;3142.00;9.75;1569.00;4.04;0
10;bunker;3118.00;9.70;1576.00;1.43;0
10;bunker;3152.00;10.40;1562.00;3.68;0
10;bunker;3163.00;9.73;1563.00;3.91;0
10;bunker;3135.00;9.70;1572.00;2.11;0
10;bunker;3146.00;10.30;1587.00;6.13;0
10;bunker;3128.00;10.15;1580.00;2.35;0
10;bunker;3146.00;9.70;1555.00;1.08;0
10;bunker;3125.00;9.70;1566.00;5.10;0
10;bunker;3150.00;9.95;1557.00;2.07;0
10;bunker;3145.00;10.30;1581.00;0.50;0
10;bunker;3111.00;9.98;1569.00;0.36;0
10;bunker;3118.00;9.80;1561.00;5.20;0
10;bunker;3155.00;9.82;1571.00;6.24;0
10;stronghold_network;3130.00;9.70;1569.00;1.68;0
10;anti_air_building;3158.00;9.80;1565.00;1.01;0
