146;0;3604.00;9.70;1711.00;0.00;0.32
147;0;2995.00;10.32;1722.00;0.00;0.28
148;0;3106.00;11.35;1887.00;0.00;0.36
149;0;3282.00;9.65;1738.00;0.00;0.36
150;0;3372.00;10.35;1694.00;0.00;0.28
151;0;3147.00;11.07;1928.00;0.00;0.36
152;0;3334.00;10.20;1743.00;0.00;0.24
153;0;1729.00;9.50;1064.00;0.00;0.12
154;0;3592.00;10.30;1831.00;0.00;0.84
155;0;3330.00;9.72;1811.00;0.00;0.40
156;0;3043.00;10.55;1752.00;0.00;0.28
157;0;3313.00;10.12;1810.00;0.00;0.32
158;0;3205.00;9.55;1865.00;0.00;0.48
159;0;2745.00;12.62;1654.00;0.00;0.16
160;0;3378.00;10.30;1732.00;0.00;0.32
161;0;3086.00;9.60;1716.00;0.00;0.28
162;0;3210.00;10.40;1887.00;0.00;0.28
163;0;3397.00;10.30;1744.00;0.00;0.28
164;0;3446.00;10.25;1692.00;0.00;0.24
165;0;3231.00;9.75;1771.00;0.00;0.24
166;0;3373.00;10.10;1759.00;0.00;0.28
167;0;3205.00;10.20;1948.00;0.00;0.44
168;0;3013.00;11.75;1827.00;0.00;0.32
169;0;3145.00;9.55;1763.00;0.00;0.28
170;0;3328.00;10.30;1846.00;0.00;0.32
171;0;2983.00;9.75;1704.00;0.00;0.24
172;0;3342.00;10.40;1727.00;0.00;0.24
173;0;3035.00;11.62;1893.00;0.00;0.32
174;0;3456.00;10.40;1726.00;0.00;0.28
175;0;3514.00;9.70;1691.00;0.00;0.24
176;0;3308.00;9.75;1880.00;0.00;0.40
177;0;1853.00;9.50;1104.00;0.00;0.16
178;0;3309.00;10.30;1927.00;0.00;0.36
179;0;2995.00;10.70;1740.00;0.00;0.28
180;0;2505.00;13.62;1874.00;0.00;0.76
181;0;3263.00;10.25;1718.00;0.00;0.24
182;0;3098.00;10.25;1818.00;0.00;0.32
183;0;3459.00;10.45;1780.00;0.00;0.44
184;0;3047.00;11.50;1850.00;0.00;0.32
185;0;3156.00;9.60;1697.00;0.00;0.40
186;0;3548.00;10.10;1762.00;0.00;0.36
187;0;3336.00;10.25;1687.00;0.00;0.28
188;0;2897.00;10.07;1785.00;0.00;0.36
189;0;3646.00;10.10;1722.00;0.00;0.36
190;0;3078.00;15.45;1918.00;0.00;0.24
191;0;3254.00;13.35;445.00;0.00;0.24
192;0;3080.00;11.80;1941.00;0.00;0.28
193;0;3252.00;10.40;1816.00;0.00;0.24
194;0;3339.00;10.50;1709.00;0.00;0.28
195;0;3184.00;9.97;1837.00;0.00;0.36
196;0;3499.00;9.70;1719.00;0.00;0.24
197;0;3271.00;10.80;1902.00;0.00;0.48
198;0;3775.00;9.70;1956.00;0.00;1.80
199;0;2894.00;10.32;1765.00;0.00;0.20
200;0;2770.00;9.85;1676.00;0.00;0.24
201;0;3168.00;10.40;1904.00;0.00;0.44
202;0;3001.00;12.72;1782.00;0.00;0.24
203;0;3186.00;10.95;1946.00;0.00;0.48
204;0;3217.00;9.57;1750.00;0.00;0.32
205;0;3071.00;10.65;1802.00;0.00;0.36
206;0;3656.00;9.82;1659.00;0.00;0.28
207;0;3277.00;10.37;1657.00;0.00;0.28
208;0;3524.00;9.70;1573.00;0.00;0.20
209;0;3364.00;9.50;1868.00;0.00;1.72
210;0;2555.00;9.50;1088.00;0.00;1.44
211;0;3065.00;9.67;1661.00;0.00;0.28
212;0;3393.00;10.00;1584.00;0.00;0.24
213;0;2041.00;9.50;347.00;0.00;1.04
214;0;3433.00;9.70;1631.00;0.00;0.24
215;0;3248.00;9.70;1562.00;0.00;0.20
216;0;3246.00;9.80;1595.00;0.00;0.24
217;0;1864.00;9.50;2021.00;0.00;1.00
218;0;1474.00;9.50;338.00;0.00;1.76
219;0;2762.00;13.10;1620.00;0.00;0.24
220;0;5166.00;9.50;1494.00;0.00;1.08
221;0;2816.00;9.70;1554.00;0.00;0.24
222;0;3229.00;10.30;1661.00;0.00;0.24
223;0;3299.00;9.90;1610.00;0.00;0.20
224;0;3972.00;9.50;809.00;0.00;1.08
225;0;3161.00;9.50;1230.00;0.00;0.76
226;0;3335.00;10.57;1665.00;0.00;0.24
227;0;3627.00;9.70;1600.00;0.00;0.32
228;0;3601.00;10.40;1636.00;0.00;0.32
229;0;5223.00;9.70;557.00;0.00;1.08
230;0;5399.00;9.50;1304.00;0.00;1.20
231;0;3405.00;9.72;1675.00;0.00;0.20
232;0;3459.00;9.75;1582.00;0.00;0.24
233;0;3227.00;10.30;1633.00;0.00;0.32
234;0;4759.00;9.50;441.00;0.00;0.28
235;0;4217.00;9.50;658.00;0.00;0.84
236;0;3315.00;9.80;1591.00;0.00;0.24
237;0;3718.00;13.07;1691.00;0.00;0.56
238;0;3319.00;10.17;1557.00;0.00;0.24
239;0;4522.00;9.50;328.00;0.00;1.16
240;0;3880.00;9.50;699.00;0.00;1.12
241;0;2930.00;9.50;1589.00;0.00;0.24
242;0;3037.00;10.50;1669.00;0.00;0.24
243;0;3088.00;9.65;1576.00;0.00;0.28
244;0;3824.00;9.50;61.00;0.00;1.08
245;0;2880.00;9.50;7.00;0.00;0.52
246;0;3363.00;9.90;1604.00;0.00;0.20
247;0;2932.00;9.60;1571.00;0.00;0.20
248;0;3291.00;10.95;1661.00;0.00;0.24
249;0;2205.00;9.50;155.00;0.00;0.80
250;0;2408.00;9.50;274.00;0.00;0.84
251;0;2472.00;9.50;963.00;0.00;1.32
252;0;3419.00;9.90;1666.00;0.00;0.28
253;0;2751.00;12.10;1561.00;0.00;0.24
254;0;2413.00;9.50;1461.00;0.00;1.52
255;0;1395.00;9.50;2006.00;0.00;1.72
256;0;3490.00;10.00;1671.00;0.00;0.24
257;0;3527.00;10.45;1582.00;0.00;0.24
258;0;1055.00;9.50;24.00;0.00;1.08
259;0;69.00;9.50;445.00;0.00;0.96
260;0;3574.00;9.70;1643.00;0.00;0.28
261;0;3385.00;10.00;1586.00;0.00;0.20
262;0;38.00;9.50;1278.00;0.00;1.04
263;0;448.00;9.50;1545.00;0.00;1.00
264;0;442.00;9.50;680.00;0.00;1.08
265;0;3183.00;10.05;1656.00;0.00;0.28
266;0;3143.00;9.70;1603.00;0.00;0.28
267;0;1351.00;9.50;627.00;0.00;1.16
268;0;2999.00;9.60;1588.00;0.00;0.28
269;0;3435.00;9.70;1602.00;0.00;0.20
270;0;3500.00;10.32;1656.00;0.00;0.24
271;0;2826.00;9.77;1564.00;0.00;0.28
272;0;3584.00;9.70;1695.00;0.00;0.28
273;0;3666.00;10.02;1614.00;0.00;0.36
274;0;3360.00;9.80;1622.00;0.00;0.20
275;0;3454.00;9.70;1589.00;0.00;0.20
276;0;2697.00;11.30;1621.00;0.00;0.24
277;0;3223.00;10.50;1606.00;0.00;0.28
278;0;3714.00;15.07;1708.00;0.00;0.56
279;0;3078.00;9.65;1584.00;0.00;0.28
280;0;3440.00;9.70;1648.00;0.00;0.24
281;0;3152.00;10.00;1619.00;0.00;0.20
282;0;3560.00;10.30;1660.00;0.00;0.28
283;0;3431.00;10.35;1621.00;0.00;0.24
284;0;2724.00;9.50;1648.00;0.00;0.32
285;0;2701.00;9.82;1568.00;0.00;0.28
286;0;3532.00;10.42;1590.00;0.00;0.24
287;0;3327.00;10.55;1642.00;0.00;0.32
288;0;3330.00;9.75;1565.00;0.00;0.28
289;0;3294.00;9.77;1598.00;0.00;0.28
290;0;3159.00;9.77;1570.00;0.00;0.24
291;0;3675.00;9.77;1625.00;0.00;0.36
292;0;3580.00;10.42;1613.00;0.00;0.24
293;0;3002.00;9.60;1596.00;0.00;0.24
294;0;3247.00;9.92;1605.00;0.00;0.28
295;0;3002.00;9.75;1695.00;0.00;0.32
296;0;2804.00;9.82;1565.00;0.00;0.32
297;0;3501.00;9.90;1620.00;0.00;0.24
298;0;3613.00;10.40;1600.00;0.00;0.24
299;0;3055.00;9.97;1664.00;0.00;0.24
300;0;3368.00;9.90;1595.00;0.00;0.20
301;0;3400.00;10.72;1638.00;0.00;0.28
302;0;3390.00;10.47;1559.00;0.00;0.24
303;0;2686.00;10.30;1585.00;0.00;0.28
304;0;3248.00;9.70;1572.00;0.00;0.28
305;0;3612.00;9.70;1672.00;0.00;0.28
306;0;3305.00;9.90;1616.00;0.00;0.20
307;0;3773.00;10.40;1657.00;0.00;0.32
308;0;3203.00;9.67;1693.00;0.00;0.28
309;0;2937.00;10.20;1579.00;0.00;0.24
310;0;3218.00;9.97;1643.00;0.00;0.36
311;0;2750.00;12.62;1574.00;0.00;0.28
312;0;3443.00;9.65;1835.00;0.00;0.44
313;0;3465.00;9.70;1559.00;0.00;0.24
314;0;3436.00;9.82;1592.00;0.00;0.20
315;0;3315.00;9.70;1565.00;0.00;0.24
316;0;2942.00;9.50;1665.00;0.00;0.28
317;0;2955.00;9.60;1614.00;0.00;0.24
318;0;3185.00;10.00;1585.00;0.00;0.24
319;0;3237.00;9.70;1671.00;0.00;0.24
320;0;3287.00;10.20;1674.00;0.00;0.32
321;0;2994.00;9.60;1603.00;0.00;0.28
322;0;2823.00;9.80;1572.00;0.00;0.28
323;0;3277.00;10.12;1635.00;0.00;0.28
324;0;3509.00;11.45;1597.00;0.00;0.20
325;0;3535.00;9.90;1648.00;0.00;0.24
326;0;3538.00;9.80;1557.00;0.00;0.20
327;0;3187.00;9.70;1610.00;0.00;0.32
328;0;3389.00;10.57;1566.00;0.00;0.24
329;0;3051.00;9.72;1657.00;0.00;0.24
330;0;3449.00;10.15;1610.00;0.00;0.24
331;0;3254.00;9.70;1575.00;0.00;0.28
332;0;2937.00;9.57;1635.00;0.00;0.24
333;0;3356.00;10.05;1670.00;0.00;0.24
334;0;2761.00;10.57;767.00;0.00;0.20
335;0;3351.00;9.90;1627.00;0.00;0.24
336;0;2927.00;9.60;1582.00;0.00;0.20
337;0;2681.00;11.72;1620.00;0.00;0.40
338;0;3599.00;9.60;1565.00;0.00;0.20
339;0;3589.00;10.30;1596.00;0.00;0.28
340;0;3456.00;9.80;1565.00;0.00;0.20
341;0;3225.00;10.30;1654.00;0.00;0.20
342;0;3270.00;9.80;1597.00;0.00;0.20
343;0;3323.00;9.80;1571.00;0.00;0.20
344;0;3377.00;10.45;1655.00;0.00;0.16
345;0;3511.00;10.00;1609.00;0.00;0.28
346;0;3432.00;10.10;1665.00;0.00;0.20
347;0;3172.00;10.30;1585.00;0.00;0.32
348;0;3139.00;9.50;1622.00;0.00;0.28
349;0;3021.00;10.17;1592.00;0.00;0.28
350;0;3421.00;10.12;1622.00;0.00;0.24
351;0;2779.00;10.82;1621.00;0.00;0.16
352;0;3333.00;9.90;1602.00;0.00;0.20
353;0;3525.00;10.15;1563.00;0.00;0.24
354;0;3292.00;9.95;1642.00;0.00;0.16
355;0;3598.00;10.22;1616.00;0.00;0.28
356;0;3398.00;9.90;1570.00;0.00;0.20
357;0;3448.00;10.00;1653.00;0.00;0.12
358;0;3237.00;10.10;1626.00;0.00;0.40
359;0;3599.00;9.62;1700.00;0.00;0.32
360;0;3237.00;9.72;1583.00;0.00;0.36
361;0;3707.00;10.45;1666.00;0.00;0.32
362;0;3094.00;10.17;1606.00;0.70;0.20
363;0;3043.00;10.27;1661.00;0.00;0.24
364;0;2771.00;11.60;1604.00;0.00;0.28
365;0;3586.00;9.65;1562.00;0.00;0.28
366;0;3358.00;10.42;1643.00;0.00;0.24
367;0;3462.00;9.75;1569.00;0.00;0.24
368;0;3514.00;9.80;1648.00;0.00;0.20
369;0;2689.00;9.82;1592.00;0.00;0.20
370;0;3618.00;10.15;1692.00;0.00;0.28
371;0;3315.00;9.80;1577.00;0.00;0.24
372;0;3573.00;9.70;1630.00;0.00;0.28
373;0;1923.00;9.50;1677.00;0.00;0.20
374;0;2942.00;9.60;1593.00;0.00;0.20
375;0;3001.00;9.60;1573.00;0.00;0.28
376;0;3470.00;9.70;1595.00;0.00;0.28
377;0;2754.00;11.12;1550.00;0.00;0.24
378;0;3431.00;9.70;1647.00;0.00;0.24
379;0;1849.00;9.52;1073.00;0.00;0.16
380;0;3531.00;9.80;1574.00;0.00;0.16
381;0;3620.00;10.30;1682.00;0.00;0.24
382;0;3370.00;10.32;1612.00;0.00;0.20
383;0;2995.00;9.52;1682.00;0.00;0.24
384;0;3389.00;9.92;1576.00;0.00;0.24
385;0;2692.00;10.30;1614.00;0.00;0.28
386;0;3249.00;9.80;1587.00;0.00;0.24
387;0;3276.00;10.40;1647.00;0.00;0.28
388;0;3059.00;9.75;1576.00;0.00;0.20
389;0;3091.00;10.30;1599.00;0.00;0.24
390;0;3662.00;9.95;1678.00;0.00;0.32
391;0;2888.00;9.52;1560.00;0.00;0.12
392;0;3550.00;11.40;1606.00;0.00;0.28
393;0;3602.00;9.70;1572.00;0.00;0.20
394;0;2963.00;9.60;1674.00;0.00;0.36
395;0;3138.00;9.60;1613.00;0.00;0.16
396;0;3454.00;9.80;1576.00;0.00;0.20
397;0;3439.00;9.75;1609.00;0.00;0.24
398;0;3322.00;9.80;1582.00;0.00;0.24
399;0;2937.00;9.55;1644.00;0.00;0.28
400;0;3166.00;10.30;1594.00;0.00;0.24
401;0;3359.00;9.90;1632.00;0.00;0.24
402;0;3149.00;10.30;1565.00;0.00;0.28
403;0;3634.00;10.35;1606.00;0.00;0.24
404;0;3584.00;10.30;1649.00;0.00;0.24
405;0;2943.00;9.85;1562.00;0.00;0.28
406;0;3225.00;9.82;1614.00;0.00;0.28
407;0;2743.00;9.77;1553.00;0.00;0.24
408;0;3098.00;9.87;1685.00;0.00;0.32
409;0;3298.00;9.90;1484.00;0.00;0.24
410;0;3579.00;9.60;1542.00;0.00;0.24
411;0;3141.00;9.50;1824.00;0.00;0.88
412;0;2529.00;9.50;939.00;0.00;1.24
413;0;3417.00;10.15;1548.00;0.00;0.24
414;0;3238.00;9.77;1480.00;0.00;0.20
415;0;3240.00;9.70;1681.00;0.00;0.28
416;0;2221.00;9.50;482.00;0.00;0.88
417;0;3123.00;12.82;1507.00;0.00;0.24
418;0;3366.00;9.70;1515.00;0.00;0.20
419;0;2082.00;9.50;1849.00;0.00;1.12
420;0;1224.00;9.50;271.00;0.00;1.56
421;0;3068.00;12.37;1517.00;0.00;0.20
422;0;3186.00;9.80;1533.00;0.00;0.28
423;0;5331.00;9.50;1610.00;0.00;1.12
424;0;3005.00;12.47;1517.00;0.00;0.24
425;0;2976.00;9.92;1546.00;0.00;0.16
426;0;3439.00;9.60;1455.00;0.00;0.20
427;0;3928.00;9.50;899.00;0.00;1.04
428;0;3227.00;9.50;1207.00;0.00;1.00
429;0;3372.00;9.70;1466.00;0.00;0.24
430;0;5128.00;9.50;540.00;0.00;1.92
431;0;5391.00;9.50;1349.00;0.00;1.32
432;0;3616.00;9.50;1511.00;0.00;0.36
433;0;3486.00;9.70;1545.00;0.00;0.16
434;0;3287.00;9.80;1487.00;0.00;0.20
435;0;4750.00;9.50;473.00;0.00;0.64
436;0;4319.00;9.50;676.00;0.00;1.08
437;0;3444.00;10.22;1518.00;0.00;0.28
438;0;3210.00;9.92;1502.00;0.00;0.24
439;0;4469.00;9.50;309.00;0.00;0.96
440;0;3842.00;9.50;636.00;0.00;0.92
441;0;3259.00;9.90;1531.00;0.00;0.24
442;0;3134.00;11.72;1519.00;0.00;0.28
443;0;3821.00;9.50;12.00;0.00;0.68
444;0;3049.00;9.70;1570.00;0.00;0.16
445;0;3060.00;12.55;1517.00;0.00;0.20
446;0;2198.00;9.50;94.00;0.00;1.04
447;0;2422.00;9.50;346.00;0.00;1.20
448;0;2504.00;9.50;1003.00;0.00;1.60
449;0;3448.00;9.70;1469.00;0.00;0.20
450;0;2418.00;9.50;1378.00;0.00;1.36
451;0;1378.00;9.50;1940.00;0.00;1.88
452;0;3560.00;10.22;1548.00;0.00;0.28
453;0;3358.00;9.70;1481.00;0.00;0.24
454;0;2845.00;10.22;1513.00;0.00;0.28
455;0;984.00;9.50;24.00;0.00;1.16
456;0;24.00;9.50;467.00;0.00;1.08
457;0;3380.00;10.50;1550.00;0.00;0.24
458;0;3297.00;9.80;1493.00;0.00;0.24
459;0;98.00;9.50;1286.00;0.00;0.92
460;0;371.00;9.50;1562.00;0.00;1.32
461;0;356.00;9.50;629.00;0.00;0.84
462;0;3220.00;10.40;1500.00;0.00;0.24
463;0;3325.00;9.70;1529.00;0.00;0.32
464;0;3605.00;9.50;1463.00;0.00;0.32
465;0;1352.00;9.50;681.00;0.00;1.32
466;0;3147.00;11.30;1508.00;0.00;0.28
467;0;3127.00;10.00;1548.00;0.00;0.24
468;0;3555.00;9.50;1476.00;0.00;0.20
469;0;3029.00;11.60;1533.00;0.00;0.20
470;0;3569.00;9.60;1510.00;0.00;0.36
471;0;3458.00;9.70;1553.00;0.00;0.20
472;0;3371.00;9.70;1477.00;0.00;0.28
473;0;3409.00;9.70;1525.00;0.00;0.20
474;0;3203.00;10.35;1545.00;0.00;0.36
475;0;3878.00;16.42;1244.00;0.00;0.28
476;0;3244.00;10.10;1499.00;0.00;0.36
477;0;3564.00;9.50;1471.00;0.00;0.32
478;0;3019.00;9.70;1554.00;0.00;0.24
479;0;3088.00;10.47;1540.00;0.00;0.20
480;0;2861.00;9.60;1543.00;0.00;0.08
481;0;3503.00;9.70;1466.00;0.00;0.20
482;0;2976.00;12.02;1531.00;0.00;0.32
483;0;3522.00;10.45;1552.00;0.00;0.20
484;0;3447.00;10.30;1478.00;0.00;0.20
485;0;2825.00;9.60;1513.00;0.00;0.20
486;0;3373.00;9.70;1483.00;0.00;0.24
487;0;3476.00;9.70;1520.00;0.00;0.20
488;0;3304.00;9.82;1499.00;0.00;0.24
489;0;3285.00;9.62;1538.00;0.00;0.16
490;0;1599.00;12.35;1784.00;0.00;1.40
491;0;3193.00;9.82;1508.00;0.00;0.20
492;0;1451.00;9.72;1396.00;0.00;0.32
493;0;3101.00;9.80;1562.00;0.00;0.20
494;0;3054.00;10.42;1524.00;0.00;0.16
495;0;2923.00;10.05;1547.00;0.00;0.24
496;0;3197.00;10.20;1710.00;0.00;0.28
497;0;3596.00;9.60;1557.00;0.00;0.28
498;0;3503.00;9.70;1480.00;0.00;0.24
499;0;3538.00;11.32;1526.00;0.00;0.28
500;0;3448.00;9.85;1486.00;0.00;0.24
501;0;3353.00;9.70;1526.00;0.00;0.20
502;0;3387.00;9.70;1488.00;0.00;0.20
503;0;2789.00;9.67;1469.00;0.00;0.20
504;0;3273.00;9.90;1515.00;0.00;0.32
505;0;870.00;11.00;1587.00;0.00;0.32
506;0;3100.00;9.95;1533.00;0.00;0.32
507;0;2798.00;10.05;1540.00;0.00;0.16
508;0;3610.00;9.50;1524.00;0.00;0.28
509;0;3458.00;9.70;1482.00;0.00;0.24
510;0;3430.00;10.00;1530.00;0.00;0.28
511;0;3344.00;9.85;1504.00;0.00;0.28
512;0;2835.00;9.75;1478.00;0.00;0.28
513;0;3195.00;10.00;1534.00;0.00;0.28
514;0;3018.00;10.50;1544.00;0.00;0.16
515;0;1051.00;11.80;1807.00;0.00;0.72
516;0;2873.00;9.62;1535.00;0.00;0.12
517;0;4490.00;14.22;1240.00;0.00;0.36
518;0;3494.00;9.70;1525.00;0.00;0.20
519;0;2951.00;12.85;1483.00;0.00;0.24
520;0;3511.00;9.65;1490.00;0.00;0.24
521;0;2920.00;12.95;1491.00;0.00;0.32
522;0;3334.00;9.70;1537.00;0.00;0.20
523;0;3414.00;9.90;1499.00;0.00;0.24
524;0;3138.00;9.70;1566.00;0.00;0.24
525;0;3281.00;9.67;1522.00;0.00;0.24
526;0;2966.00;10.95;1565.00;0.00;0.20
527;0;2783.00;9.75;1479.00;0.00;0.28
528;0;886.00;10.25;1610.00;0.00;0.36
529;0;2925.00;10.67;1526.00;0.00;0.28
530;0;3179.00;10.20;1644.00;0.00;0.24
531;0;4438.00;13.95;1198.00;0.00;0.32
532;0;3014.00;10.75;1492.00;0.00;0.20
533;0;3478.00;10.15;1493.00;0.00;0.16
534;0;3396.00;9.90;1538.00;0.00;0.20
535;0;3227.00;9.70;1554.00;0.00;0.16
536;0;3178.00;10.20;1523.00;0.00;0.32
537;0;3032.00;9.60;1576.00;0.00;0.20
538;0;2985.00;10.72;1540.00;0.00;0.16
539;0;2815.00;9.80;1487.00;0.00;0.24
540;0;2744.00;11.40;1528.00;0.00;0.28
541;0;3086.00;10.07;1487.00;0.00;0.28
542;0;2741.00;9.50;1477.00;0.00;0.16
