Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
VIN_The_Strength_in_Our_Heart,VIN_50s.txt,VIN,444,GFX_generic_revolutionary_women,bespoke,yes,,,,,
VIN_The_Revolutionary_Struggle,VIN_50s.txt,VIN,468,GFX_PRC_50s_Break_Down_Individualism,bespoke,yes,,FOREIGN:PRC,,,
VIN_The_Death_of_Stalin,VIN_50s.txt,VIN,594,GFX_icon_generic_soviet_truck,generic pack,yes,,,,,
VIN_Unity_for_Independence,VIN_50s.txt,VIN,624,GFX_PRC_50s_Transform_Intellectuals,bespoke,yes,,FOREIGN:PRC,,,
VIN_The_Virtue_of_Mind,VIN_50s.txt,VIN,663,GFX_Continue_Repression_and_Observation_of_Noted_Intelligenistia,bespoke,yes,,,,,
VIN_The_National_Struggle,VIN_50s.txt,VIN,680,GFX_Generic_National_Focus_Politics_50,generic library,yes,,,,,
VIN_Bamboo_Diplomacy,VIN_50s.txt,VIN,739,GFX_Generic_National_Focus_Diplomacy_49,generic library,yes,,,,,
VIN_Establish_International_Ties,VIN_50s.txt,VIN,757,GFX_Generic_Diplomacy_3,bespoke,yes,,,,,
VIN_Support_Lao_Issara_Khmer_Issarak,VIN_50s.txt,VIN,781,GFX_contact_pathet_lao,bespoke,yes,,,,,
VIN_Nam_Bo_Khang_Chien,VIN_50s.txt,VIN,818,GFX_Viet_Cong_Icon,bespoke,yes,,,,,
VIN_Raise_the_Smuggling_Fleet,VIN_50s.txt,VIN,833,GFX_Generic_Soviet_Trade,bespoke,yes,,,,,
VIN_Empower_the_Democratic_Front,VIN_50s.txt,VIN,866,GFX_Generic_National_Focus_Politics_12,generic library,yes,,,,,
VIN_Mass_Recruitments_Binh_Xuyen_and_Sectarians,VIN_50s.txt,VIN,881,GFX_VIE_Incorporate_Religious_Sects_BinhXuyen_Forces,bespoke,yes,,FOREIGN:VIE,,,
VIN_Summon_Nguyen_Binh_North,VIN_50s.txt,VIN,909,GFX_Generic_National_Focus_Politics_14,generic library,yes,,,,,
VIN_Keep_Binh_in_Nam_Bo,VIN_50s.txt,VIN,941,GFX_VIN_Our_Southern_Comrade,bespoke,yes,,,,,
VIN_Nguyen_Binh_Ambush,VIN_50s.txt,VIN,973,GFX_Pengang_ambush,bespoke,yes,,,,,
VIN_Death_of_Nguyen_Binh,VIN_50s.txt,VIN,994,GFX_skull_treaty,bespoke,yes,,,,,
VIN_Nguyen_Binh_Survives,VIN_50s.txt,VIN,1020,GFX_Generic_National_Focus_Politics_53,generic library,yes,,,,,
VIN_Fate_of_Kieu_Cong_Cung_Revisionists,VIN_50s.txt,VIN,1048,GFX_Generic_National_Focus_Politics_40,generic library,yes,,,,,
VIN_Promote_Le_Duc_Tho_Orthodoxy,VIN_50s.txt,VIN,1070,GFX_Generic_National_Focus_Politics_1,generic library,yes,,,,,
VIN_Dak_Doa_Offensive,VIN_50s.txt,VIN,1104,GFX_Battle_of_Black_River_Valley,bespoke,yes,,,,,
VIN_Bac_Tien,VIN_50s.txt,VIN,1138,GFX_Generic_National_Focus_Politics_2,generic library,yes,,,,,
VIN_Retain_Nguyen_Binh_United_Front,VIN_50s.txt,VIN,1164,GFX_MLA_Formation_Syndicalist_System,bespoke,yes,,FOREIGN:MLA,,,
VIN_Victory_in_the_South,VIN_50s.txt,VIN,1196,GFX_SOV_Regarding_Vietnams_Struggle,bespoke,yes,,FOREIGN:SOV,,,
VIN_Nhan_Van_Giai_Pham_Affair,VIN_50s.txt,VIN,1221,GFX_Generic_National_Focus_Politics_29,generic library,yes,,,,,
VIN_Destroy_Reactionary_Thoughts,VIN_50s.txt,VIN,1234,GFX_Take_out_local_collaborators,bespoke,yes,,,,,
VIN_Nghi_Quyet_So_30_Van_Nghe,VIN_50s.txt,VIN,1257,GFX_Mongolian_Political_Investigations,bespoke,yes,,,,,
VIN_A_United_Front,VIN_50s.txt,VIN,1274,GFX_POR_Amend_the_Constitution,bespoke,yes,,,,,
VIN_Of_Our_Pen_and_Bayonet,VIN_50s.txt,VIN,1291,GFX_Peoples_Daily_head,bespoke,yes,,,,,
VIN_Do_Not_Be_Deceived,VIN_50s.txt,VIN,1311,GFX_promise_wide_autonomy,bespoke,yes,,,,,
VIN_Enforce_Ideological_Unity,VIN_50s.txt,VIN,1328,GFX_SOV_rev_pol_bureau,bespoke,yes,,FOREIGN:SOV,,,
VIN_The_Enemies_in_Our_Mind,VIN_50s.txt,VIN,1352,GFX_SOV_Develop_New_Administrtive_Transparency_Mechanisms,bespoke,yes,,FOREIGN:SOV,,,
VIN_The_Counterrevolutionary_Betrayal,VIN_50s.txt,VIN,1376,GFX_PRC_50s_The_Campaign_to_Suppress_Counterrevolutionaries,bespoke,yes,,FOREIGN:PRC,,,
VIN_Nothing_But_Punishment,VIN_50s.txt,VIN,1396,GFX_SOV_Mass_Arrests_of_Corrupted_Officials,bespoke,yes,,FOREIGN:SOV,,,
VIN_Enforce_Purges_Against_Revisionist_Arts,VIN_50s.txt,VIN,1414,GFX_Move_the_capital_MLA,bespoke,yes,,,,,
VIN_Stand_Together_In_Orthodoxy,VIN_50s.txt,VIN,1434,GFX_Stalin_Purge_the_Leningrad_Dissenters,bespoke,yes,,,,,
VIN_Every_Writer_is_a_Soldier,VIN_50s.txt,VIN,1454,GFX_SOV_Accords_Signed,bespoke,yes,,FOREIGN:SOV,,,
VIN_Let_Hundred_Flowers_Bloom,VIN_50s.txt,VIN,1478,GFX_Generic_National_Focus_Politics_49,generic library,yes,,,,,
VIN_Accept_Democratization_and_Individualization,VIN_50s.txt,VIN,1501,GFX_Turkish_Individual,bespoke,yes,,,,,
VIN_The_Right_Path_to_Democratization,VIN_50s.txt,VIN,1521,GFX_Generic_National_Focus_Politics_31,generic library,yes,,,,,
VIN_The_Budapest_Model,VIN_50s.txt,VIN,1538,GFX_Rehabilitate_Kadar,bespoke,yes,,,,,
VIN_Ho_Chi_Minh_Promises,VIN_50s.txt,VIN,1564,GFX_Ho_Chi_Minh_Icon,bespoke,yes,,,,,
VIN_Double_Down_on_De_Stalinzation,VIN_50s.txt,VIN,1590,GFX_Destalinization,bespoke,yes,,,,,
VIN_Agreement_for_Democracy,VIN_50s.txt,VIN,1618,GFX_usa_50_allow_free_elections,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Cultural_Liberalization,VIN_50s.txt,VIN,1644,GFX_GDR_Liberalize_Media_Censorship_Laws,bespoke,yes,,,,,
VIN_People_Speak_We_Listen,VIN_50s.txt,VIN,1664,GFX_SOV_Acceleration_of_Scientific_and_Technical_Progress_in_the_National_Economy,bespoke,yes,,FOREIGN:SOV,,,
VIN_The_New_Poetry_Movement,VIN_50s.txt,VIN,1681,GFX_Music_and_science,bespoke,yes,,,,,
VIN_Two_Thousand_Years_of_History,VIN_50s.txt,VIN,1698,GFX_Begin_the_Literacy_Campaign,bespoke,yes,,,,,
VIN_Across_the_Spectrum,VIN_50s.txt,VIN,1716,GFX_break_peoples_daily,bespoke,yes,,,,,
VIN_Let_Hundred_Thoughts_Contend,VIN_50s.txt,VIN,1740,GFX_icon_generic_communism,generic pack,yes,,,,,
VIN_Land_Reform_Du_Luat_197_HL,VIN_50s.txt,VIN,1757,GFX_VIN_Land_Reform_Du_Luat_197_HL,bespoke,yes,,,,,
VIN_Follow_Maos_Advice,VIN_50s.txt,VIN,1773,GFX_VIN_Follow_Maos_Advice,bespoke,yes,,,,,
VIN_Nghi_Quyet_So_09_NQ_TW,VIN_50s.txt,VIN,1805,GFX_VIN_Nghi_Quyet_So_09_NQ_TW,bespoke,yes,,,,,
VIN_Speed_Up_Communization_Reform,VIN_50s.txt,VIN,1822,GFX_VIN_Speed_Up_Communization_Reform,bespoke,yes,,,,,
VIN_The_Next_Step_of_Revolution,VIN_50s.txt,VIN,1843,GFX_VIN_The_Next_Step_of_Revolution,bespoke,yes,,,,,
VIN_Follow_a_Flexible_Path,VIN_50s.txt,VIN,1863,GFX_VIN_Follow_a_Flexible_Path,bespoke,yes,,,,,
VIN_Permit_Class_Collaborations,VIN_50s.txt,VIN,1903,GFX_VIN_Permit_Class_Collaborations,bespoke,yes,,,,,
VIN_Decrease_Collectivization_Process,VIN_50s.txt,VIN,1920,GFX_VIN_Decrease_Collectivization_Process,bespoke,yes,,,,,
VIN_A_Bountiful_Harvest,VIN_50s.txt,VIN,1940,GFX_VIN_A_Bountiful_Harvest,bespoke,yes,,,,,
VIN_The_Commissar,VIN_50s.txt,VIN,1960,GFX_VIN_The_Commissar,bespoke,yes,,,,,
VIN_Our_Southern_Comrade,VIN_50s.txt,VIN,1992,GFX_Generic_National_Focus_Politics_3,generic library,yes,,,,,
VIN_The_Peoples_General,VIN_50s.txt,VIN,2024,GFX_VIN_The_Peoples_General,bespoke,yes,,,,,
VIN_The_Face_of_the_Party,VIN_50s.txt,VIN,2056,GFX_VIN_The_Face_of_the_Party,bespoke,yes,,,,,
VIN_A_Radical_Choice,VIN_50s.txt,VIN,2088,GFX_VIN_A_Radical_Choice,bespoke,yes,,,,,
VIN_Preparation_for_Industrialization,VIN_50s.txt,VIN,2120,GFX_Socialist_Rites,bespoke,yes,,,,,
VIN_The_Geneva_Peace_Conference,VIN_50s.txt,VIN,2142,GFX_usa_50_a_ceasefire,bespoke,yes,,FOREIGN:usa_50,,,
VIN_A_Failed_State,VIN_50s.txt,VIN,2188,GFX_usa_50_bring_french_to_table2,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Accept_French_Three_Vietnam_Federal_Scheme,VIN_50s.txt,VIN,2226,GFX_usa_50_a_british_counteroffer,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Accept_Temporary_Partitions,VIN_50s.txt,VIN,2260,GFX_NegotiateOverVietnam,bespoke,yes,,,,,
VIN_Preparation_for_Reunification_Election,VIN_50s.txt,VIN,2297,GFX_usa_50_allow_unification_elections,bespoke,yes,,FOREIGN:usa_50,,,
VIN_The_Election_is_Cancelled,VIN_50s.txt,VIN,2339,GFX_usa_50_rig_vietnamese_elections,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Begin_the_Charles_de_Gaulle_Talks,VIN_50s.txt,VIN,2361,GFX_Invite_UN_Observers_to_Monitor_the_Election,bespoke,yes,,,,,
VIN_Preparation_for_the_Liberation_of_the_South,VIN_50s.txt,VIN,2380,GFX_Vietnam_War,bespoke,yes,,,,,
VIN_Reunification_of_Vietnams,VIN_50s.txt,VIN,2400,GFX_Generic_National_Focus_Politics_4,generic library,yes,,,,,
VIN_Total_Victory,VIN_50s.txt,VIN,2435,GFX_Generic_Communism,bespoke,yes,,,,,
VIN_Proclaim_the_Indochinese_Federation,VIN_50s.txt,VIN,2469,GFX_Generic_National_Focus_Politics_10,generic library,yes,,,,,
VIN_Dai_Hoi_III,VIN_50s.txt,VIN,2508,GFX_Generic_National_Focus_Politics_11,generic library,yes,,,,,
VIN_Promote_Tu_Cung_Tu_Cap,VIN_50s.txt,VIN,2528,GFX_VIN_Promote_Tu_Cung_Tu_Cap,bespoke,yes,,,,,
VIN_Repairing_Key_Infrastructures,VIN_50s.txt,VIN,2565,GFX_MEN_50s_Collectivization,bespoke,yes,,,,,
VIN_Expand_Hop_tac_xa_Thuy_Tinh-Dan_Chu,VIN_50s.txt,VIN,2596,GFX_CollectivizePastoralEconomies,bespoke,yes,,,,,
VIN_Incorporate_the_Tong_Lien_Doan_Lao_Dong,VIN_50s.txt,VIN,2638,GFX_VIN_Incorporate_the_Tong_Lien_Doan_Lao_Dong,bespoke,yes,,,,,
VIN_Begin_Domestic_Arms_Productions,VIN_50s.txt,VIN,2677,GFX_Generic_National_Focus_Economics_2,generic library,yes,,,,,
VIN_Promote_Thi_dua_San_Xuat,VIN_50s.txt,VIN,2714,GFX_Generic_National_Focus_Economics_16,generic library,yes,,,,,
VIN_Mobilizing_the_Youth,VIN_50s.txt,VIN,2791,GFX_Establish_an_inquiry_about_youth_and_socialism,bespoke,yes,,,,,
VIN_Repair_Colonial_Workshops,VIN_50s.txt,VIN,2812,GFX_VIN_Repair_Colonial_Workshops,bespoke,yes,,,,,
VIN_Utilizing_Patriotic_Donations,VIN_50s.txt,VIN,2846,GFX_VIN_Utilizing_Patriotic_Donations,bespoke,yes,,,,,
VIN_Collectivize_Viet_Gian_Properties,VIN_50s.txt,VIN,2878,GFX_Generic_National_Focus_Agriculture_13,generic library,yes,,,,,
VIN_Issue_Sac_Lenh_giam-to,VIN_50s.txt,VIN,2998,GFX_Generic_National_Focus_Economics_14,generic library,yes,,,,,
VIN_Relocate_Assets_to_Hanoi,VIN_50s.txt,VIN,3026,GFX_Strip_Ankara_Arms_Industry,bespoke,yes,,,,,
VIN_Request_Economic_Aid_From_Socialist_Countries,VIN_50s.txt,VIN,3086,GFX_Soviet_Loans,bespoke,yes,,,,,
VIN_Request_Economic_Aid_From_America,VIN_50s.txt,VIN,3170,GFX_icon_generic_a_fistful_of_dollars,generic pack,yes,,,,,
VIN_Implement_Financial_Reforms,VIN_50s.txt,VIN,3254,GFX_Generic_National_Focus_Economics_17,generic library,yes,,,,,
VIN_Establish_the_National_Bank,VIN_50s.txt,VIN,3302,GFX_Generic_Bank,bespoke,yes,,,,,
VIN_Begin_Post_War_Reconstruction,VIN_50s.txt,VIN,3344,GFX_FUL_Electrify_FUL,bespoke,yes,,,,,
VIN_Rebuild_River_Levees_System,VIN_50s.txt,VIN,3363,GFX_raise_river_embankment,bespoke,yes,,,,,
VIN_First_Phase_Towards_Socialism,VIN_50s.txt,VIN,3380,GFX_Five_Year_Plan_Generic,bespoke,yes,,,,,
VIN_Rebuild_Hai_Phong_Shipyard,VIN_50s.txt,VIN,3403,GFX_Generic_National_Focus_Trading_3,generic library,yes,,,,,
VIN_Expand_Bo_Ho_Electricity_Plant,VIN_50s.txt,VIN,3444,GFX_1st_Electric_Program,bespoke,yes,,,,,
VIN_Electrify_Hong_River_Delta,VIN_50s.txt,VIN,3480,GFX_PRC_50s_Launch_Electrification_Campaign,bespoke,yes,,FOREIGN:PRC,,,
VIN_Electrify_Viet_Bac_and_Tay_Bac,VIN_50s.txt,VIN,3497,GFX_PRC_50s_National_Electrification_Campaign,bespoke,yes,,FOREIGN:PRC,,,
VIN_Form_Viet_Nam_Rail,VIN_50s.txt,VIN,3523,GFX_PRC_restructuring_the_railway,bespoke,yes,,FOREIGN:PRC,,,
VIN_Rebuild_Quoc_Lo,VIN_50s.txt,VIN,3543,GFX_icon_generic_infrastructure,generic pack,yes,,,,,
VIN_Rebuild_Ha_Noi-Lao_Cai_Rail_line,VIN_50s.txt,VIN,3566,GFX_Guangxi_Railway,bespoke,yes,,,,,
VIN_Rebuild_Ha_Noi-Dong_Dang_Rail_line,VIN_50s.txt,VIN,3595,GFX_FUL_Central_Highland_Railways,bespoke,yes,,,,,
VIN_Modernize_Autonomous_Zones,VIN_50s.txt,VIN,3624,GFX_SAF_Deploy_mineproof,bespoke,yes,,,,,
VIN_Expand_Food_Production,VIN_50s.txt,VIN,3667,GFX_Generic_National_Focus_Trading_10,generic library,yes,,,,,
VIN_Promote_Khai_Hoang,VIN_50s.txt,VIN,3699,GFX_Generic_National_Focus_Agriculture_16,generic library,yes,,,,,
VIN_Open_Lao-Cai_Apatite_Mine,VIN_50s.txt,VIN,3716,GFX_icon_generic_black_gold,generic pack,yes,,,,,
VIN_Emphasize_on_Agricultural_and_Light_Industries,VIN_50s.txt,VIN,3747,GFX_Generic_National_Focus_Agriculture_8,generic library,yes,,,,,
VIN_Standardize_Irrigation_Systems,VIN_50s.txt,VIN,3772,GFX_Generic_National_Focus_Agriculture_1,generic library,yes,,,,,
VIN_Promote_Tang_Gia_San_Xuat,VIN_50s.txt,VIN,3803,GFX_Social_reforms,bespoke,yes,,,,,
VIN_Reopen_Thai_Nguyen_Tea_Plantation,VIN_50s.txt,VIN,3917,GFX_Generic_National_Focus_Agriculture_11,generic library,yes,,,,,
VIN_Import_Soviet_Machineries,VIN_50s.txt,VIN,3941,GFX_goal_generic_construct_infrastructure,vanilla,vanilla,,,,,
VIN_Push_on_Nong_nghiep_Co_gioi,VIN_50s.txt,VIN,4018,GFX_Generic_National_Focus_Agriculture_9,generic library,yes,,,,,
VIN_Popularize_Modern_Agricultural_Methods,VIN_50s.txt,VIN,4076,GFX_Generic_National_Focus_Agriculture_12,generic library,yes,,,,,
VIN_Study_Soviet_And_American_Agricultural_Methods,VIN_50s.txt,VIN,4130,GFX_Generic_National_Focus_Agriculture_14,generic library,yes,,,,,
VIN_Expand_Hop_tac_Xa_models,VIN_50s.txt,VIN,4183,GFX_Generic_National_Focus_Agriculture_18,generic library,yes,,,,,
VIN_Enforce_Doi_Song_Moi,VIN_50s.txt,VIN,4250,GFX_Generic_National_Focus_Agriculture_26,generic library,yes,,,,,
VIN_Reorganize_Colonial_Farmlands,VIN_50s.txt,VIN,4301,GFX_Coffee_Plantations,bespoke,yes,,,,,
VIN_Rushing_Cong_Nghiepization_and_Hien_Dainization,VIN_50s.txt,VIN,4322,GFX_Generic_National_Focus_Production_7,generic library,yes,,,,,
VIN_Learn_From_Cholima_Movement,VIN_50s.txt,VIN,4346,GFX_KPA_50s_chollima_cooperative_movement,bespoke,yes,,FOREIGN:KPA,,,
VIN_Rebuild_Hai_Phong_Cement_Factory,VIN_50s.txt,VIN,4380,GFX_Generic_National_Focus_Production_17,generic library,yes,,,,,
VIN_Build_Hung_Yen_and_Bac_Ninh_Electronic_Assemblies,VIN_50s.txt,VIN,4411,GFX_Generic_National_Focus_Production_19,generic library,yes,,,,,
VIN_Build_Tai_Nguyen_Steel_and_Iron_Works,VIN_50s.txt,VIN,4440,GFX_Generic_National_Focus_Production_13,generic library,yes,,,,,
VIN_Establish_Cong_Nghiep_Zones,VIN_50s.txt,VIN,4474,GFX_Generic_National_Focus_Production_18,generic library,yes,,,,,
VIN_Rebuild_Nam_Dinh_Textile_Factory,VIN_50s.txt,VIN,4497,GFX_Generic_National_Focus_Production_1,generic library,yes,,,,,
VIN_Rebuild_Bach_mai-Phu_Bai_Airports,VIN_50s.txt,VIN,4528,GFX_Generic_National_Focus_Military_7,generic library,yes,,,,,
VIN_COMECON_Integration,VIN_50s.txt,VIN,4565,GFX_COMECON,bespoke,yes,,,,,
VIN_Invite_Western_Companies,VIN_50s.txt,VIN,4589,GFX_usa_50_encourage_american_corporate_investment,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Import_Foreign_Vehicles,VIN_50s.txt,VIN,4625,GFX_western_cars,bespoke,yes,,,,,
VIN_Modernize_Gia_Lam_Train_Company,VIN_50s.txt,VIN,4677,GFX_Jungle_Railway,bespoke,yes,,,,,
VIN_Chien_Thang_Automobile,VIN_50s.txt,VIN,4712,GFX_One_Family_one_car,bespoke,yes,,,,,
VIN_Invite_Zastava_Specialist,VIN_50s.txt,VIN,4748,GFX_Generic_National_Focus_Trading_7,generic library,yes,,,,,
VIN_Research_Foreign_Designs,VIN_50s.txt,VIN,4779,GFX_Generic_National_Focus_Construction_9,generic library,yes,,,,,
VIN_First_Domestic_Car_Brand,VIN_50s.txt,VIN,4811,GFX_Develop_Chemical_and_Automotive_Industries,bespoke,yes,,,,,
VIN_Issue_Ao,VIN_50s.txt,VIN,4836,GFX_Expand_Military_Funding,bespoke,yes,,,,,
VIN_Chin_Tranh,VIN_50s.txt,VIN,4852,GFX_MEO_receive_aids_from_pla,bespoke,yes,,FOREIGN:MEO,,,
VIN_Mass_Defectors,VIN_50s.txt,VIN,4873,GFX_Generic_National_Focus_USSR_12,generic library,yes,,,,,
VIN_Equip_Cong_Binh,VIN_50s.txt,VIN,4887,GFX_Generic_National_Focus_Military_24,generic library,yes,,,,,
VIN_Establish_Quan,VIN_50s.txt,VIN,4905,GFX_SOV_Expand_Medical_Research_Facilities,bespoke,yes,,FOREIGN:SOV,,,
VIN_Formalize_Tieu,VIN_50s.txt,VIN,4926,GFX_Generic_Diplomacy_1,bespoke,yes,,,,,
VIN_Sign_Sac_17,VIN_50s.txt,VIN,4959,GFX_MEO_adapt_pavns_reforms,bespoke,yes,,FOREIGN:MEO,,,
VIN_Expand_Viet_Bac_Guerilla_Networks,VIN_50s.txt,VIN,4989,GFX_expand_trung_doan_dong_van,bespoke,yes,,,,,
VIN_Establish_Tong,VIN_50s.txt,VIN,5016,GFX_MEO_capturing_kmts_weapon_caches,bespoke,yes,,FOREIGN:MEO,,,
VIN_Found_the_Cuc_Quan_Bao_Intelligence_Branch,VIN_50s.txt,VIN,5041,GFX_Allow_military_service_in_the_KGB,bespoke,yes,,,,,
VIN_Sign_Sac_50,VIN_50s.txt,VIN,5066,GFX_Generic_National_Focus_Military_3,generic library,yes,,,,,
VIN_Utilizing_Chien,VIN_50s.txt,VIN,5093,GFX_MLA_Enforce_Revolutionary,bespoke,yes,,FOREIGN:MLA,,,
VIN_Raiding_CEFEO_Arsenals,VIN_50s.txt,VIN,5116,GFX_Vietnam_MLA,bespoke,yes,,,,,
VIN_Smuggling_Weapons,VIN_50s.txt,VIN,5135,GFX_heavy_weapons_through_vietnam,bespoke,yes,,,,,
VIN_Expand_Binh_Cong_xuong,VIN_50s.txt,VIN,5161,GFX_Declare_Revolutionary_Situation,bespoke,yes,,,,,
VIN_Sign_Sac_121,VIN_50s.txt,VIN,5193,GFX_Smuggle_Guns_to_the_Vietnamese,bespoke,yes,,,,,
VIN_Employ_Tran,VIN_50s.txt,VIN,5211,GFX_MEO_expand_weapon_foundaries,bespoke,yes,,FOREIGN:MEO,,,
VIN_Mimic_French,VIN_50s.txt,VIN,5230,GFX_Begin_international_market_research,bespoke,yes,,,,,
VIN_Maintain_Domestic_Weapon_Programs,VIN_50s.txt,VIN,5259,GFX_Begin_Selling_Weapons_to_Baku,bespoke,yes,,,,,
VIN_Plan_Large,VIN_50s.txt,VIN,5279,GFX_Launch_the_Great_offensive,bespoke,yes,,,,,
VIN_Thap_Van_Dai,VIN_50s.txt,VIN,5323,GFX_The_battle_of_the_day_river,bespoke,yes,,,,,
VIN_Operation_Cao-Bac,VIN_50s.txt,VIN,5383,GFX_Generic_National_Focus_Politics_24,generic library,yes,,,,,
VIN_Strike_Vinh_Yen,VIN_50s.txt,VIN,5435,GFX_Generic_National_Focus_Military_14,generic library,yes,,,,,
VIN_Attack_Mao_Khe,VIN_50s.txt,VIN,5463,GFX_Generic_National_Focus_Military_17,generic library,yes,,,,,
VIN_The_Battle_of_the_Day_River,VIN_50s.txt,VIN,5492,GFX_Generic_National_Focus_Military_1,generic library,yes,,,,,
VIN_Liberate_Duyen,VIN_50s.txt,VIN,5521,GFX_MEO_dig_out_gun_caches,bespoke,yes,,FOREIGN:MEO,,,
VIN_Northwest,VIN_50s.txt,VIN,5581,GFX_prepare_operations_against_the_sip_song_tai,bespoke,yes,,,,,
VIN_Reopen_the_Northwest_Corridor,VIN_50s.txt,VIN,5643,GFX_Generic_National_Focus_Politics_13,generic library,yes,,,,,
VIN_Assault_Na_San,VIN_50s.txt,VIN,5686,GFX_Generic_National_Focus_Politics_25,generic library,yes,,,,,
VIN_Prepare_Dien,VIN_50s.txt,VIN,5722,GFX_usa_50_approaching_a_conclusion,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Push_for_Negotiations,VIN_50s.txt,VIN,5813,GFX_icon_generic_scales,generic pack,yes,,,,,
VIN_Carry_the_Revolution_South,VIN_50s.txt,VIN,5851,GFX_Generic_National_Focus_Politics_15,generic library,yes,,,,,
VIN_Mobilize_for_National_Reunification,VIN_50s.txt,VIN,5894,GFX_Generic_National_Focus_Politics_16,generic library,yes,,,,,
VIN_Launch_the_General_Offensive,VIN_50s.txt,VIN,5935,GFX_Generic_National_Focus_Military_2,generic library,yes,,,,,
VIN_Implement_Vo,VIN_50s.txt,VIN,5984,GFX_MEO_modernize_guerila_tactics,bespoke,yes,,FOREIGN:MEO,,,
VIN_Establish_Ban_Khong,VIN_50s.txt,VIN,6002,GFX_focus_soviet_mig_15,vanilla,yes,,,,,
VIN_Establish_Ban_Thuy,VIN_50s.txt,VIN,6021,GFX_Generic_National_Focus_Politics_17,generic library,yes,,,,,
VIN_Promote_Revolutionary_Patriotism,VIN_50s.txt,VIN,6039,GFX_Generic_National_Focus_Politics_18,generic library,yes,,,,,
VIN_Expand_the_300th_Dac_Cong_Command_Unit,VIN_50s.txt,VIN,6067,GFX_jungle_warfare,bespoke,yes,,,,,
VIN_Other_Arms,VIN_50s.txt,VIN,6087,GFX_Strengthen_the_Secret_Police,bespoke,yes,,,,,
VIN_Equip_Nha_Cong,VIN_50s.txt,VIN,6114,GFX_Establish_a_Secret_police,bespoke,yes,,,,,
VIN_Mass_Expansion,VIN_50s.txt,VIN,6138,GFX_expand_dan_quan_bien_phong_forces,bespoke,yes,,,,,
VIN_Our_Position_in_the_New_Order,VIN_FORPOL.txt,VIN,1,GFX_PRC_50s_Promote_Relations_with_Indochina,bespoke,yes,,FOREIGN:PRC,,,
VIN_The_Quest_for_UN_Recognition,VIN_FORPOL.txt,VIN,12,GFX_Generic_National_Focus_Diplomacy_51,generic library,yes,,,,,
VIN_Eyes_Upon_the_World,VIN_FORPOL.txt,VIN,26,GFX_usa_50_a_proposal_to_hanoi,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Revisit_Sainteny_Line,VIN_FORPOL.txt,VIN,40,GFX_usa_50_french_indochina_war,bespoke,yes,,FOREIGN:usa_50,,,
