Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
LAO_50s_Accept_the_Proposal,50s_LAO.txt,LAO,256,GFX_Peaceful_struggle,bespoke,yes,,,,,
LAO_50s_Partial_Demobilizing,50s_LAO.txt,LAO,268,GFX_A_greek_red_army,bespoke,yes,,,,,
LAO_50s_Allow_the_Lao_Royal_Army_Into_Red_Territory,50s_LAO.txt,LAO,280,GFX_Arm_Laos,bespoke,yes,,,,,
LAO_50s_Surrender_Small_Amounts_of_Heavy_Weaponry,50s_LAO.txt,LAO,292,GFX_SOV_Request_new_Artillery_Systems,bespoke,yes,,FOREIGN:SOV,,,
LAO_50s_Distance_the_Communist_Movement_From_North_Vietnam,50s_LAO.txt,LAO,304,GFX_Viet_Minh_Icon,bespoke,yes,,,,,
LAO_50s_Recognize_the_Royal_Lao_Government,50s_LAO.txt,LAO,316,GFX_Generic_Revolutionary_Government,bespoke,yes,,,,,
LAO_50s_Maintain_a_Powerful_Paramilitary_Force,50s_LAO.txt,LAO,342,GFX_Generic_National_Focus_Military_2,generic library,yes,,,,,
LAO_50s_Expand_Literacy_Programs,50s_LAO.txt,LAO,354,GFX_Begin_the_Literacy_Campaign,bespoke,yes,,,,,
LAO_50s_The_Lao_Peoples_Revolutionary_Youth_Union,50s_LAO.txt,LAO,366,GFX_Generic_National_Focus_Politics_3,generic library,yes,,,,,
LAO_50s_Covert_Jungle_Training_Facilities,50s_LAO.txt,LAO,381,GFX_Jungle_wolf,bespoke,yes,,,,,
LAO_50s_Encourage_Electoral_Participation,50s_LAO.txt,LAO,393,GFX_Socialist_Electoral_Reform,bespoke,yes,,,,,
LAO_50s_Monitor_the_Right_Wing_Shift_in_Lao_Politics,50s_LAO.txt,LAO,408,GFX_fascist_nationalisation,bespoke,yes,,,,,
LAO_50s_Limited_Voter_Suppression,50s_LAO.txt,LAO,423,GFX_usa_50_rig_vietnamese_elections,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_The_Vietnamese_Question,50s_LAO.txt,LAO,438,GFX_usa_50_vietnam_desk,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Allow_Group_559_Into_Laos,50s_LAO.txt,LAO,450,GFX_heavy_weapons_through_vietnam,bespoke,yes,,,,,
LAO_50s_Expand_Clandestine_Weapons_Shipments,50s_LAO.txt,LAO,465,GFX_Smuggle_Guns_to_the_Vietnamese,bespoke,yes,,,,,
LAO_50s_Request_Vietnamese_Industrial_Investment,50s_LAO.txt,LAO,477,GFX_goal_generic_construct_civ_factory,vanilla,vanilla,,,,,
LAO_50s_Lao-Viet_Solidarity,50s_LAO.txt,LAO,489,GFX_Establish_the_Pathet_Lao,bespoke,yes,,,,,
LAO_50s_Expel_Vietnamese_Volunteers_from_the_Pathet_Lao,50s_LAO.txt,LAO,504,GFX_Invade_Laos,bespoke,yes,,,,,
LAO_50s_Embrace_Lao_Nationalism,50s_LAO.txt,LAO,519,GFX_Inspire_Malaysian_Nationalism,bespoke,yes,,,,,
LAO_50s_Denounce_Ho_Chi_Minh,50s_LAO.txt,LAO,531,GFX_Generic_National_Focus_Politics_4,generic library,yes,,,,,
LAO_50s_Work_with_Non-Communist_Political_Parties,50s_LAO.txt,LAO,543,GFX_usa_50_allow_unification_elections,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Fully_Integrate_into_the_Lao_Political_System,50s_LAO.txt,LAO,558,GFX_goal_support_democracy,vanilla,vanilla,,,,,
LAO_50s_The_1958_Anti-Communist_Shift,50s_LAO.txt,LAO,570,GFX_goal_generic_political_pressure,vanilla,vanilla,,,,,
LAO_50s_Resume_Cooperation_with_North_Vietnam,50s_LAO.txt,LAO,585,GFX_usa_50_fall_of_viet_minh,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Return_to_the_Mountains,50s_LAO.txt,LAO,597,GFX_jungle_warfare,bespoke,yes,,,,,
LAO_50s_Re-Activate_Guerilla_Strongholds,50s_LAO.txt,LAO,609,GFX_Urban_Guerilla_BRM,bespoke,yes,,,,,
LAO_50s_Assassinate_Anti-Communist_Activists,50s_LAO.txt,LAO,621,GFX_Assassinate_enemy_officers,bespoke,yes,,,,,
LAO_50s_Fortify_Loyal_Regions,50s_LAO.txt,LAO,636,GFX_usa_50_fortify_the_line_of_control,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Begin_to_Resume_the_Civil_War,50s_LAO.txt,LAO,651,GFX_Join_Lao_Civil_War,bespoke,yes,,,,,
LAO_50s_Coordinate_with_the_Viet_Cong,50s_LAO.txt,LAO,666,GFX_contact_pathet_lao,bespoke,yes,,,,,
LAO_50s_Capitalize_on_Growing_Sino-Soviet_Hostilities,50s_LAO.txt,LAO,690,GFX_Sino_soviet_split_MLA,bespoke,yes,,,,,
LAO_50s_Remove_Prince_Souvanna_Vong_From_Power,50s_LAO.txt,LAO,702,GFX_Generic_National_Focus_Construction_1,generic library,yes,,,,,
LAO_50s_Denounce_Communist_Pacifism_in_the_Face_of_Victory,50s_LAO.txt,LAO,714,GFX_usa_50_denounce_communism_in_asia,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Embrace_Maoism,50s_LAO.txt,LAO,726,GFX_Join_Mao_and_Hoxha,bespoke,yes,,,,,
LAO_50s_Internationalist_Propaganda_Campaign,50s_LAO.txt,LAO,741,GFX_Call_international_Volunteers,bespoke,yes,,,,,
LAO_50s_Lao_Supremacy_Propaganda_Campaign,50s_LAO.txt,LAO,756,GFX_goal_generic_national_unity,vanilla,vanilla,,,,,
LAO_50s_Call_on_International_Volunteers,50s_LAO.txt,LAO,771,GFX_aid_farc,bespoke,yes,,,,,
LAO_50s_Accept_Chinese_Aid,50s_LAO.txt,LAO,783,GFX_Chinese_Proposal,bespoke,yes,,,,,
LAO_50s_Deport_the_Vietnamese_Minority,50s_LAO.txt,LAO,795,GFX_Generic_National_Focus_Construction_2,generic library,yes,,,,,
LAO_50s_A_Peoples_Lao_Nation,50s_LAO.txt,LAO,807,GFX_Transfer_authority_to_the_pathet_lao,bespoke,yes,,,,,
LAO_50s_A_Pure_Lao_Nation,50s_LAO.txt,LAO,819,GFX_Stalin_Purge_the_Leningrad_Dissenters,bespoke,yes,,,,,
LAO_50s_Victory_in_the_Civil_War,50s_LAO.txt,LAO,831,GFX_usa_50_instigate_a_civil_war,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Agrarian_Reform,50s_LAO.txt,LAO,847,GFX_Generic_National_Focus_Politics_10,generic library,yes,,,,,
LAO_50s_Expand_Education_Programs,50s_LAO.txt,LAO,856,GFX_SOV_Make_Specialized_Education_Free,bespoke,yes,,FOREIGN:SOV,,,
LAO_50s_Increase_Food_Output,50s_LAO.txt,LAO,868,GFX_Generic_National_Focus_Production_1,generic library,yes,,,,,
LAO_50s_Begin_Resource_Prospecting,50s_LAO.txt,LAO,880,GFX_Expand_Steel_Production,bespoke,yes,,,,,
LAO_50s_Execute_Vampiric_Landlords,50s_LAO.txt,LAO,892,GFX_Attempt_To_Persuade_Reluctant_Landlords,bespoke,yes,,,,,
LAO_50s_Merge_Family_Farms_into_Coopratives,50s_LAO.txt,LAO,907,GFX_SOV_Reform_the_Kolkhozes,bespoke,yes,,FOREIGN:SOV,,,
LAO_50s_Establish_Jungle_Supply_Hubs,50s_LAO.txt,LAO,919,GFX_Lao_supply_lines,bespoke,yes,,,,,
LAO_50s_Construct_Permanent_Bridges_Across_Small_Rivers,50s_LAO.txt,LAO,934,GFX_GDR_Construct_The_Stalinallee,bespoke,yes,,,,,
LAO_50s_Purchase_Light_Industry_From_North_Vietnam,50s_LAO.txt,LAO,949,GFX_Reinvigorate_light_industry_in_Thessaloniki,bespoke,yes,,,,,
LAO_50s_Lao_Peoples_Armed_Forces,50s_LAO.txt,LAO,964,GFX_goal_generic_allies_build_infantry,vanilla,vanilla,,,,,
LAO_50s_Lao_Peoples_Air_Force,50s_LAO.txt,LAO,973,GFX_goal_generic_air_production,vanilla,vanilla,,,,,
LAO_50s_Purchase_Chinese_Migs,50s_LAO.txt,LAO,985,GFX_Generic_MiG_17,bespoke,yes,,,,,
LAO_50s_Construct_Jungle_Airstrips,50s_LAO.txt,LAO,997,GFX_Construct_air_strips_on_the_west_austrian_border,bespoke,yes,,,,,
LAO_50s_Commandeer_Civilian_Aircraft_for_Scouting,50s_LAO.txt,LAO,1024,GFX_Scouting_aircraft,bespoke,yes,,,,,
LAO_50s_Lao_Peoples_Ground_Forces,50s_LAO.txt,LAO,1036,GFX_Generic_National_Focus_Politics_11,generic library,yes,,,,,
LAO_50s_Import_Vietnamese_T-34s,50s_LAO.txt,LAO,1048,GFX_usa_50_light_tanks,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Purchase_Chinese_SKS_Rifles,50s_LAO.txt,LAO,1060,GFX_icon_generic_mas36,generic pack,yes,,,,,
LAO_50s_Improve_Jungle_Warfare_Training,50s_LAO.txt,LAO,1072,GFX_Generic_National_Focus_Military_3,generic library,yes,,,,,
LAO_50s_Ad_Hoc_Entrenchment_Equipment,50s_LAO.txt,LAO,1087,GFX_Entrenchment_tools,bespoke,yes,,,,,
LAO_50s_Invest_in_Air_Defense,50s_LAO.txt,LAO,1099,GFX_SOV_Improve_Ground_Based_Air_Defence_Network,bespoke,yes,,FOREIGN:SOV,,,
LAO_50s_Construct_Civilian_Blast_Shelters,50s_LAO.txt,LAO,1111,GFX_FortifyTheBorder,bespoke,yes,,,,,
LAO_50s_Entrench_Static_AA_Guns_in_Strategic_Positions,50s_LAO.txt,LAO,1123,GFX_usa_50_add_aa_to_armor,bespoke,yes,,FOREIGN:usa_50,,,
LAO_50s_Improve_Bomber_Spotting,50s_LAO.txt,LAO,1135,GFX_Strategic_Bomber_Command_Restructuring,bespoke,yes,,,,,
LAO_50s_Link_With_Vietnamese_Cu_Chi_Tunnels,50s_LAO.txt,LAO,1150,GFX_icon_generic_molotov,generic pack,yes,,,,,
LAO_50s_An_Unexpected_Early_Victory_in_the_Civil_War,Shared_LAO.txt,LAO,1,GFX_Generic_National_Focus_Politics_12,generic library,yes,,,,,
LAO_50s_Move_the_Capital,Shared_LAO.txt,LAO,10,GFX_Generic_National_Focus_Politics_13,generic library,yes,,,,,
LAO_50s_Liquidate_Royal_Assets,Shared_LAO.txt,LAO,22,GFX_icon_generic_skull,generic pack,yes,,,,,
LAO_50s_Expand_Rights_to_Women,Shared_LAO.txt,LAO,34,GFX_Generic_National_Focus_Politics_14,generic library,yes,,,,,
LAO_50s_Begin_Currency_Stabilization,Shared_LAO.txt,LAO,46,GFX_icon_generic_a_fistful_of_dollars,generic pack,yes,,,,,
LAO_50s_Emergency_Peasant_Relief,Shared_LAO.txt,LAO,61,GFX_Generic_National_Focus_Agriculture_1,generic library,yes,,,,,
LAO_50s_The_First_National_Peoples_Congress,Shared_LAO.txt,LAO,76,GFX_Generic_National_Focus_Politics_15,generic library,yes,,,,,
LAO_50s_A_Socialist_Sponsor_State,Shared_LAO.txt,LAO,91,GFX_icon_generic_intel,generic pack,yes,,,,,
LAO_50s_Outreach_to_Beijing,Shared_LAO.txt,LAO,103,GFX_Generic_National_Focus_Politics_16,generic library,yes,,,,,
LAO_50s_Denounce_Soviet_Imperialism_in_Eastern_Europe,Shared_LAO.txt,LAO,115,GFX_icon_generic_lenin,generic pack,yes,,,,,
LAO_50s_Prepare_for_War_Against_the_Vietnamese,Shared_LAO.txt,LAO,127,GFX_Generic_National_Focus_Military_6,generic library,yes,,,,,
LAO_50s_Invite_Hoxha_to_Laos,Shared_LAO.txt,LAO,139,GFX_Generic_National_Focus_Politics_17,generic library,yes,,,,,
LAO_50s_Construct_the_Lei_Feng_Defensive_Line,Shared_LAO.txt,LAO,151,GFX_Generic_National_Focus_Military_7,generic library,yes,,,,,
LAO_50s_Begin_Funding_Cambodian_Communist_Parties,Shared_LAO.txt,LAO,163,GFX_icon_generic_communism,generic pack,yes,,,,,
LAO_50s_Outreach_to_Moscow,Shared_LAO.txt,LAO,178,GFX_Generic_National_Focus_USSR_1,generic library,yes,,,,,
LAO_50s_Tour_the_Eastern_Bloc,Shared_LAO.txt,LAO,190,GFX_icon_generic_globe_handshake,generic pack,yes,,,,,
LAO_50s_Affirm_Loyalty_to_North_Vietnam,Shared_LAO.txt,LAO,202,GFX_Generic_National_Focus_Politics_18,generic library,yes,,,,,
LAO_50s_Endorse_the_Invasion_of_Hungary,Shared_LAO.txt,LAO,214,GFX_Generic_National_Focus_Politics_20,generic library,yes,,,,,
LAO_50s_Lobby_for_Southeast_Asian_Economic_Cooperation,Shared_LAO.txt,LAO,226,GFX_Generic_National_Focus_Economics_1,generic library,yes,,,,,
LAO_50s_Join_Comecon,Shared_LAO.txt,LAO,238,GFX_Generic_National_Focus_Politics_21,generic library,yes,,,,,
LAO_50s_Campaign_for_International_Recognition,Shared_LAO.txt,LAO,253,GFX_icon_generic_handgun,generic pack,yes,,,,,
LAO_50s_Independence_Secured,Shared_LAO.txt,LAO,265,GFX_Generic_National_Focus_Politics_22,generic library,yes,,,,,
LAO_50s_Begin_National_Reconstruction,Shared_LAO.txt,LAO,280,GFX_Generic_National_Focus_Construction_4,generic library,yes,,,,,
LAO_50s_Commence_the_First_Five_Year_Plan,Shared_LAO.txt,LAO,292,GFX_Generic_National_Focus_Production_3,generic library,yes,,,,,
LAO_50s_Bring_the_Laotian_Electrical_Grid_Back_Online,Shared_LAO.txt,LAO,304,GFX_Generic_National_Focus_Politics_23,generic library,yes,,,,,
LAO_50s_Modernize_Vientiane_Power_Line_Infrastructure,Shared_LAO.txt,LAO,316,GFX_Generic_National_Focus_Construction_5,generic library,yes,,,,,
LAO_50s_The_Sekong_Coal_Plant,Shared_LAO.txt,LAO,328,GFX_icon_generic_black_gold,generic pack,yes,,,,,
LAO_50s_Infrastructure_Repair,Shared_LAO.txt,LAO,340,GFX_Generic_National_Focus_Construction_6,generic library,yes,,,,,
LAO_50s_Repave_Bombed_Out_Jungle_Roads,Shared_LAO.txt,LAO,352,GFX_Generic_National_Focus_Military_8,generic library,yes,,,,,
LAO_50s_Clear_Unexploded_Ordinance,Shared_LAO.txt,LAO,364,GFX_Generic_National_Focus_Politics_24,generic library,yes,,,,,
LAO_50s_Begin_Highway_Construction,Shared_LAO.txt,LAO,376,GFX_Generic_National_Focus_Construction_7,generic library,yes,,,,,
LAO_50s_Complete_Urban_Sewage_Repair_Projects,Shared_LAO.txt,LAO,388,GFX_Generic_National_Focus_Other_1,generic library,yes,,,,,
LAO_50s_Purchase_Train_Cars_From_the_Soviet_Union,Shared_LAO.txt,LAO,400,GFX_Generic_National_Focus_USSR_2,generic library,yes,,,,,
LAO_50s_The_Vientiane-Luang_Rail_Line,Shared_LAO.txt,LAO,415,GFX_Generic_National_Focus_Construction_8,generic library,yes,,,,,
LAO_50s_Address_The_Looming_Famine,Shared_LAO.txt,LAO,427,GFX_Generic_National_Focus_Production_4,generic library,yes,,,,,
LAO_50s_Open_Collective_Farms_in_Southern_Laos,Shared_LAO.txt,LAO,439,GFX_Generic_National_Focus_Agriculture_4,generic library,yes,,,,,
LAO_50s_Open_Seek_Western_Economic_Investment,Shared_LAO.txt,LAO,451,GFX_Generic_National_Focus_Economics_2,generic library,yes,,,,,
LAO_50s_Decontaminate_Rural_Irrigation,Shared_LAO.txt,LAO,463,GFX_Generic_National_Focus_Agriculture_5,generic library,yes,,,,,
LAO_50s_Begin_Importing_Western_Grain,Shared_LAO.txt,LAO,475,GFX_Generic_National_Focus_Production_5,generic library,yes,,,,,
LAO_50s_Invest_in_Fertilizers,Shared_LAO.txt,LAO,490,GFX_Generic_National_Focus_Economics_4,generic library,yes,,,,,
LAO_50s_The_Fate_of_the_First_Five_Year_Plan,Shared_LAO.txt,LAO,505,GFX_Generic_National_Focus_Production_6,generic library,yes,,,,,
LAO_50s_Increase_Welfare_Spending,Shared_LAO.txt,LAO,523,GFX_Generic_National_Focus_Politics_25,generic library,yes,,,,,
LAO_50s_Analyze_Failures_and_Successes,Shared_LAO.txt,LAO,535,GFX_Generic_National_Focus_Politics_26,generic library,yes,,,,,
LAO_50s_Increase_Peasant_Taxation,Shared_LAO.txt,LAO,547,GFX_Generic_National_Focus_Agriculture_6,generic library,yes,,,,,
LAO_50s_Reconcile_the_Nation,Shared_LAO.txt,LAO,562,GFX_Generic_National_Focus_Politics_27,generic library,yes,,,,,
LAO_50s_Tolerate_Tribal_Politic_For_Lasting_Stability,Shared_LAO.txt,LAO,574,GFX_Generic_National_Focus_Production_7,generic library,yes,,,,,
LAO_50s_Allow_Ethnic_Minorities_Autonomy,Shared_LAO.txt,LAO,586,GFX_Generic_National_Focus_Politics_28,generic library,yes,,,,,
LAO_50s_Return_Captured_Western_Nationals,Shared_LAO.txt,LAO,599,GFX_Generic_National_Focus_Politics_29,generic library,yes,,,,,
LAO_50s_Send_Disloyal_Princes_to_Collective_Farms,Shared_LAO.txt,LAO,614,GFX_Generic_National_Focus_Agriculture_7,generic library,yes,,,,,
LAO_50s_The_Weed_Clipping_Campaign,Shared_LAO.txt,LAO,626,GFX_Generic_National_Focus_Politics_30,generic library,yes,,,,,
LAO_50s_Liquidate_the_Wealthy_Landowning_Class,Shared_LAO.txt,LAO,638,GFX_Generic_National_Focus_Politics_31,generic library,yes,,,,,
LAO_50s_Solidify_the_Lao_Nation,Shared_LAO.txt,LAO,650,GFX_Generic_National_Focus_Politics_32,generic library,yes,,,,,
LAO_50s_Execute_Captured_CIA_Agents,Shared_LAO.txt,LAO,662,GFX_icon_generic_cia,generic pack,yes,,,,,
LAO_50s_End_the_Royal_Bloodline,Shared_LAO.txt,LAO,677,GFX_Generic_National_Focus_Politics_33,generic library,yes,,,,,
LAO_50s_Establish_Re-Education_Camps,Shared_LAO.txt,LAO,689,GFX_Generic_National_Focus_Politics_34,generic library,yes,,,,,
LAO_50s_Deal_with_the_Hmong_Insurgency,Shared_LAO.txt,LAO,704,GFX_Generic_National_Focus_Military_9,generic library,yes,,,,,
LAO_50s_Maintain_Subtlety,Shared_LAO.txt,LAO,722,GFX_Generic_National_Focus_Politics_35,generic library,yes,,,,,
LAO_50s_Decisively_Crush_the_Secret_Army,Shared_LAO.txt,LAO,734,GFX_Generic_National_Focus_Military_10,generic library,yes,,,,,
LAO_50s_Cut_Off_Aid_From_Thailand,Shared_LAO.txt,LAO,746,GFX_Generic_National_Focus_Economics_5,generic library,yes,,,,,
LAO_50s_Settle_Hmong_Regions_with_Native_Laotians,Shared_LAO.txt,LAO,758,GFX_Generic_National_Focus_Politics_36,generic library,yes,,,,,
LAO_50s_Escalate_Targeted_Assassinations,Shared_LAO.txt,LAO,773,GFX_Generic_National_Focus_Military_12,generic library,yes,,,,,
LAO_50s_Allow_Immigration_to_the_US,Shared_LAO.txt,LAO,785,GFX_icon_generic_mig17,generic pack,yes,,,,,
LAO_50s_Raze_Disloyal_Southern_Villages,Shared_LAO.txt,LAO,800,GFX_Generic_National_Focus_Other_2,generic library,yes,,,,,
LAO_50s_Stability_Achieved,Shared_LAO.txt,LAO,815,GFX_Generic_National_Focus_Politics_37,generic library,yes,,,,,
LAO_50s_The_Second_Five_Year_Plan,Shared_LAO.txt,LAO,830,GFX_Generic_National_Focus_Production_8,generic library,yes,,,,,
LAO_50s_Attempt_to_Mitegate_Poor_Crop_Yeild,Shared_LAO.txt,LAO,845,GFX_Generic_National_Focus_Agriculture_8,generic library,yes,,,,,
LAO_50s_The_Luang_Prabang_Cooprative,Shared_LAO.txt,LAO,857,GFX_Generic_National_Focus_Politics_38,generic library,yes,,,,,
LAO_50s_Cultivate_the_Laotian_Jungle,Shared_LAO.txt,LAO,869,GFX_Generic_National_Focus_Politics_39,generic library,yes,,,,,
LAO_50s_Purchase_Soviet_Grain,Shared_LAO.txt,LAO,881,GFX_Generic_National_Focus_USSR_5,generic library,yes,,,,,
LAO_50s_Initiate_the_New_Economic_Mechanism,Shared_LAO.txt,LAO,897,GFX_Generic_National_Focus_Economics_6,generic library,yes,,,,,
LAO_50s_Maintain_Orthodox_Socialist_Economics,Shared_LAO.txt,LAO,909,GFX_Generic_National_Focus_Politics_40,generic library,yes,,,,,
LAO_50s_Restart_Limited_Privatization,Shared_LAO.txt,LAO,921,GFX_Generic_National_Focus_Politics_41,generic library,yes,,,,,
LAO_50s_Strengthen_Central_Planning_Oversight,Shared_LAO.txt,LAO,933,GFX_Generic_National_Focus_Production_9,generic library,yes,,,,,
LAO_50s_Commence_Currency_Reform,Shared_LAO.txt,LAO,945,GFX_Generic_National_Focus_Economics_7,generic library,yes,,,,,
LAO_50s_Expand_Light_Industrial_Development,Shared_LAO.txt,LAO,960,GFX_Generic_National_Focus_Production_10,generic library,yes,,,,,
LAO_50s_Request_Vietnamese_Investment,Shared_LAO.txt,LAO,972,GFX_Generic_National_Focus_Economics_8,generic library,yes,,,,,
LAO_50s_The_Viengxay_Tool_Plant,Shared_LAO.txt,LAO,984,GFX_Generic_National_Focus_Production_12,generic library,yes,,,,,
LAO_50s_Modernize_Production_Equipment,Shared_LAO.txt,LAO,996,GFX_Generic_National_Focus_Production_13,generic library,yes,,,,,
LAO_50s_Loosen_Price_Controls,Shared_LAO.txt,LAO,1011,GFX_Generic_National_Focus_Agriculture_9,generic library,yes,,,,,
LAO_50s_Increase_Confidence_in_the_Kip,Shared_LAO.txt,LAO,1026,GFX_Generic_National_Focus_Politics_42,generic library,yes,,,,,
LAO_50s_The_Economy_Saved,Shared_LAO.txt,LAO,1041,GFX_Generic_National_Focus_Economics_10,generic library,yes,,,,,
