Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
MLA_Invite_Soviet_Advisors,MLA_50s.txt,MLA,246,GFX_Soviet_AdvisorsCoolerversion,bespoke,yes,,,,,
MLA_Establish_Contacts_With_the_KGB,MLA_50s.txt,MLA,267,GFX_kgb,bespoke,yes,,,,,
MLA_Invite_the_Dalai_Lama_to_Malaysia,MLA_50s.txt,MLA,284,GFX_Invite_the_Dalai_Lama,bespoke,yes,,,,,
MLA_Foster_Close_Relationships_With_Vietnam_and_Laos,MLA_50s.txt,MLA,303,GFX_Vietnamese_Lao_Friendship,bespoke,yes,,,,,
MLA_State_Visits_to_the_Eastern_Bloc,MLA_50s.txt,MLA,342,GFX_Tour_Eastern_Bloc_Green,bespoke,yes,,,,,
MLA_Condemn_the_Chinese_Invasion_of_Tibet,MLA_50s.txt,MLA,421,GFX_prc_influence,bespoke,yes,,,,,
MLA_Join_Comecon,MLA_50s.txt,MLA,453,GFX_Loyal_to_moscow,bespoke,yes,,,,,
MLA_Distance_Malaysia_From_the_Dalai_Lama,MLA_50s.txt,MLA,475,GFX_Distance_from_the_Dalai_Lama,bespoke,yes,,,,,
MLA_Endorse_Chinas_Nine_Dash_Line_Claim,MLA_50s.txt,MLA,507,GFX_Join_the_UN,bespoke,yes,,,,,
MLA_Condemn_Soviet_Revisionism,MLA_50s.txt,MLA,535,GFX_Reject_ComeconMLA,bespoke,yes,,,,,
MLA_Fund_the_Khmer_Rouge,MLA_50s.txt,MLA,565,GFX_Fund_pol_pot,bespoke,yes,,,,,
MLA_Demand_Japanese_Compensation_For_War_Crimes,MLA_50s.txt,MLA,587,GFX_Japanese_War_CrimesMLA,bespoke,yes,,,,,
MLA_Spread_Maoism_throughout_Southeast_Asia,MLA_50s.txt,MLA,614,GFX_Spread_Maoism_in_Southeast_Asia,bespoke,yes,,,,,
MLA_Chinese_Economic_Aid,MLA_50s.txt,MLA,659,GFX_Chinese_Economic_AidMLA,bespoke,yes,,,,,
MLA_Consolidate_Our_Power,MLA_50s.txt,MLA,716,GFX_Strengthen_the_Secret_Police,bespoke,yes,,,,,
MLA_Create_a_Comprehensive_Criminal_Code,MLA_50s.txt,MLA,757,GFX_Extend_minimum_sentences,bespoke,yes,,,,,
MLA_Try_British_Pilots_for_Chemically_Induced_Famines,MLA_50s.txt,MLA,781,GFX_British_Chemical_Bombing,bespoke,yes,,,,,
MLA_Purge_Lau_Yews_Treasonous_Body_guards,MLA_50s.txt,MLA,805,GFX_Purge_traitorsMLA,bespoke,yes,,,,,
MLA_Show_Mercy_to_British_Collaborators,MLA_50s.txt,MLA,827,GFX_Mercy_to_collaborators,bespoke,yes,,,,,
MLA_Public_Execution_of_Colonial_Landlords,MLA_50s.txt,MLA,865,GFX_Persecute_Disloyal_Landowners,bespoke,yes,,,,,
MLA_Hunt_Down_Rogue_Japanese_Units,MLA_50s.txt,MLA,900,GFX_Purge_Japanese_Collaborators,bespoke,yes,,,,,
MLA_Liquidate_Remaining_Colonial_Enclaves,MLA_50s.txt,MLA,920,GFX_Liquidate_Colonial_Enclaves,bespoke,yes,,,,,
MLA_The_Malaysian_Peoples_Liberation_Army,MLA_50s.txt,MLA,940,GFX_MLA_Armed_Forces_50s,bespoke,yes,,,,,
MLA_Malaysian_Peoples_Liberation_Ground_Force,MLA_50s.txt,MLA,958,GFX_MLA_Army_50s,bespoke,yes,,,,,
MLA_Malaysian_Peoples_Liberation_Air_Force,MLA_50s.txt,MLA,974,GFX_MLA_Air_Force_50s,bespoke,yes,,,,,
MLA_Embrace_Peoples_War_Doctrine,MLA_50s.txt,MLA,990,GFX_PRC_Legacy_of_the_Liberation_War,bespoke,yes,,FOREIGN:PRC,,,
MLA_License_the_AK,MLA_50s.txt,MLA,1012,GFX_Soviet_AKM,bespoke,yes,,,,,
MLA_Found_the_Malaysian_Arms_Industry,MLA_50s.txt,MLA,1030,GFX_Malaysian_Arms_Industry,bespoke,yes,,,,,
MLA_Build_Forts_on_the_Thai_Boarder,MLA_50s.txt,MLA,1056,GFX_FortifyTheBorder,bespoke,yes,,,,,
MLA_Import_Soviet_Yaks,MLA_50s.txt,MLA,1077,GFX_Purchase_Soviet_Yaks,bespoke,yes,,,,,
MLA_Purchase_Soviet_Migs,MLA_50s.txt,MLA,1106,GFX_Buy_Soviet_MigsADR,bespoke,yes,,,,,
MLA_Study_Downed_British_Bombers,MLA_50s.txt,MLA,1126,GFX_Study_the_Bombs,bespoke,yes,,,,,
MLA_Open_Fighter_Research_Programs,MLA_50s.txt,MLA,1150,GFX_Design_our_own_fighter,bespoke,yes,,,,,
MLA_Malaysian_Peoples_Liberation_Navy,MLA_50s.txt,MLA,1171,GFX_MLA_Navy_50s,bespoke,yes,,,,,
MLA_Invest_in_Destroyers,MLA_50s.txt,MLA,1187,GFX_Skoryy_Destroyers,bespoke,yes,,,,,
MLA_Construct_Naval_Bases_in_Terengganu,MLA_50s.txt,MLA,1208,GFX_Expand_Wonson_Naval_Base,bespoke,yes,,,,,
MLA_Marine_Training_Programs,MLA_50s.txt,MLA,1231,GFX_Naval_Infantry,bespoke,yes,,,,,
MLA_Build_Dry-docks_in_Melaka,MLA_50s.txt,MLA,1255,GFX_NavalOperations,bespoke,yes,,,,,
MLA_Count_The_Dead,MLA_50s.txt,MLA,1277,GFX_Death_Calls,bespoke,yes,,,,,
MLA_Chin_Pengs_Disillusionment_with_Buddhism,MLA_50s.txt,MLA,1298,GFX_Chin_Peng_Disillusioned,bespoke,yes,,,,,
MLA_Found_the_Agricultureal_Safty_bureau,MLA_50s.txt,MLA,1358,GFX_Create_water_Commission,bespoke,yes,,,,,
MLA_Declare_Religion_the_Enemy_of_the_Malaysian_People,MLA_50s.txt,MLA,1384,GFX_Declare_Religion_the_Enemy_of_Malaysia,bespoke,yes,,,,,
MLA_Dismiss_the_Clergy_From_Psitions_of_Power,MLA_50s.txt,MLA,1412,GFX_Purge_the_ClergyMLA,bespoke,yes,,,,,
MLA_Create_an_Atheist_School_Curriculum,MLA_50s.txt,MLA,1445,GFX_Secularize_Education,bespoke,yes,,,,,
MLA_Attempt_to_Assassinate_Tenzin_Gyatsos,MLA_50s.txt,MLA,1472,GFX_kill_the_Dalai_Lama,bespoke,yes,,,,,
MLA_Malaysian_Pioneers,MLA_50s.txt,MLA,1524,GFX_Malaysian_Pioneers,bespoke,yes,,,,,
MLA_Crack_Down_on_Religious_Authorities,MLA_50s.txt,MLA,1540,GFX_Inspire_Malaysian_Nationalism,bespoke,yes,,,,,
MLA_Outlaw_Religious_Texts_in_Coopratives,MLA_50s.txt,MLA,1575,GFX_Outlaw_Religios_Texts_in_Coopratives,bespoke,yes,,,,,
MLA_Found_a_Secular_Court_System,MLA_50s.txt,MLA,1653,GFX_Improve_Civil_Implication_in_political_matters,bespoke,yes,,,,,
MLA_Embrace_Socialist_Realism,MLA_50s.txt,MLA,1678,GFX_Malaysian_Socialist_Realism,bespoke,yes,,,,,
MLA_Demolish_Buddhist_Sites_of_Worship,MLA_50s.txt,MLA,1694,GFX_Demolish_Buddhist_buildings,bespoke,yes,,,,,
MLA_Strengthen_Chinese_Relations,MLA_50s.txt,MLA,1759,GFX_Closer_with_ChinaMLA,bespoke,yes,,,,,
MLA_Exile_Christian_Priests_to_the_Jungle,MLA_50s.txt,MLA,1790,GFX_Demolish_Mosques,bespoke,yes,,,,,
MLA_Prohibit_Public_Displays_of_Faith,MLA_50s.txt,MLA,1826,GFX_Ban_Public_Display_of_religion,bespoke,yes,,,,,
MLA_Ban_Religious_Clothing,MLA_50s.txt,MLA,1889,GFX_Hijab_Ban,bespoke,yes,,,,,
MLA_Declare_Malaysia_a_Secular_Nation,MLA_50s.txt,MLA,1917,GFX_strenth_in_unity,bespoke,yes,,,,,
MLA_Recreate_Malaysia,MLA_50s.txt,MLA,1991,GFX_Malaysia_2nd_world_nation,bespoke,yes,,,,,
MLA_Deal_with_the_Great_Famine,MLA_50s.txt,MLA,2012,GFX_Deal_with_the_famine,bespoke,yes,,,,,
MLA_Irrigation_Efforts_To_Chin_Peng_City,MLA_50s.txt,MLA,2026,GFX_Irrigation_Canals,bespoke,yes,,,,,
MLA_Create_Basic_Filtration_Standards,MLA_50s.txt,MLA,2046,GFX_Decrease_Filtration,bespoke,yes,,,,,
MLA_Disinfect_Livestock,MLA_50s.txt,MLA,2061,GFX_Disinfect_the_area,bespoke,yes,,,,,
MLA_Scrub_the_Countryside_of_Defoliants,MLA_50s.txt,MLA,2136,GFX_Clean_the_FieldsMLA,bespoke,yes,,,,,
MLA_Create_New_Agriculture_Plots,MLA_50s.txt,MLA,2212,GFX_New_PlotsMLA,bespoke,yes,,,,,
MLA_Request_Grain_From_the_Soviet_Union,MLA_50s.txt,MLA,2292,GFX_Soviet_Grain_Shipments,bespoke,yes,,,,,
MLA_Temporarily_Restrain_collectivization,MLA_50s.txt,MLA,2373,GFX_Decrease_Collectivization,bespoke,yes,,,,,
MLA_Cover_Up_the_True_Extent_of_the_Famine,MLA_50s.txt,MLA,2449,GFX_Hide_the_Extent_of_the_Famine,bespoke,yes,,,,,
MLA_Literacy_Campaign,MLA_50s.txt,MLA,2479,GFX_Begin_the_Literacy_Campaign,bespoke,yes,,,,,
MLA_Rebuild_Local_Schools,MLA_50s.txt,MLA,2493,GFX_Invest_in_Education,bespoke,yes,,,,,
MLA_Promote_Simplified_Chinese,MLA_50s.txt,MLA,2540,GFX_Encourage_Chinese_Language_Education,bespoke,yes,,,,,
MLA_Create_Positive_Living_Pamphlets,MLA_50s.txt,MLA,2591,GFX_Hygene,bespoke,yes,,,,,
MLA_Invite_Eastern_Bloc_Teachers,MLA_50s.txt,MLA,2610,GFX_GDR_Tolerate_Organized_Religion,bespoke,yes,,,,,
MLA_Study_Abroad_Programs_to_the_DPRK,MLA_50s.txt,MLA,2703,GFX_Study_abroad_programs_in_north_korea,bespoke,yes,,,,,
MLA_Enforce_Manditory_School_Attendence,MLA_50s.txt,MLA,2735,GFX_Generic_National_Focus_Research_9,generic library,yes,,,,,
MLA_Begin_Door_to_Door_Reading_Lessons,MLA_50s.txt,MLA,2792,GFX_Door_to_Door_reading_lessons,bespoke,yes,,,,,
MLA_Politicize_Education,MLA_50s.txt,MLA,2840,GFX_Ameliorate_proper_use_of_ideology,bespoke,yes,,,,,
MLA_Found_Chin_Peng_University,MLA_50s.txt,MLA,2878,GFX_Music_and_science,bespoke,yes,,,,,
MLA_Jumpstart_Colonial_Industry,MLA_50s.txt,MLA,2896,GFX_Malaysian_Mining_Industry,bespoke,yes,,,,,
MLA_Redistribute_Colonial_Property,MLA_50s.txt,MLA,2910,GFX_usa_50_send_reconstruction_funds,bespoke,yes,,FOREIGN:usa_50,,,
MLA_Attempt_to_Reopen_Rubber_Plants,MLA_50s.txt,MLA,2925,GFX_RubberExpansion,bespoke,yes,,,,,
MLA_Increase_Workers_Pension,MLA_50s.txt,MLA,2979,GFX_Increase_Workers_Pay,bespoke,yes,,,,,
MLA_Request_Soviet_Technical_Expertise,MLA_50s.txt,MLA,2997,GFX_Beg_Soviets_to_return_industry,bespoke,yes,,,,,
MLA_Unearth_Bombed_Munitions_Plants,MLA_50s.txt,MLA,3018,GFX_Construct_Munitions_Plants,bespoke,yes,,,,,
MLA_Salvage_the_Electric_Grid,MLA_50s.txt,MLA,3071,GFX_1st_Electric_Program,bespoke,yes,,,,,
MLA_Backyard_Smelteries,MLA_50s.txt,MLA,3095,GFX_Attract_Refugees,bespoke,yes,,,,,
MLA_Create_Industrial_Training_Programs,MLA_50s.txt,MLA,3117,GFX_Commit_to_Reform,bespoke,yes,,,,,
MLA_Construct_the_Kuala_Lumpur_Steel_Plant,MLA_50s.txt,MLA,3134,GFX_Expand_existing_factories,bespoke,yes,,,,,
MLA_The_Sino_Soviet_Split,MLA_60s.txt,MLA,8,GFX_Sino_soviet_split_MLA,bespoke,yes,,,,,
MLA_Maintain_Dual_Leadership,MLA_60s.txt,MLA,41,GFX_maintain_mla_party,bespoke,yes,,,,,
MLA_Foster_Close_Relations_With_Mao,MLA_60s.txt,MLA,96,GFX_MLA_china_diplomacy,bespoke,yes,,,,,
MLA_Criticize_Soviet_Intervention_In_Hungary,MLA_60s.txt,MLA,120,GFX_usa_50_hungarian_revolution,bespoke,yes,,FOREIGN:usa_50,,,
MLA_Meet_With_Khrushchev,MLA_60s.txt,MLA,144,GFX_Khruschev_Legitimacy,bespoke,yes,,,,,
MLA_State_Visit_to_Yugoslavia,MLA_60s.txt,MLA,168,GFX_Normalize_Yugoslav_Relations,bespoke,yes,,,,,
MLA_Support_Global_De-Escalation,MLA_60s.txt,MLA,192,GFX_Peaceful_struggle,bespoke,yes,,,,,
MLA_Diplomatically_Support_North_Vietnam,MLA_60s.txt,MLA,253,GFX_North_First_outlook,bespoke,yes,,,,,
MLA_Deepen_Comecon_Collabaration,MLA_60s.txt,MLA,277,GFX_Comecon_Aid,bespoke,yes,,,,,
MLA_Purge_Shamsiah_Fakeh,MLA_60s.txt,MLA,331,GFX_purge_fakeh,bespoke,yes,,,,,
MLA_State_Visit_to_Bejing,MLA_60s.txt,MLA,395,GFX_state_visit_to_wuhan,bespoke,yes,,,,,
MLA_Establish_Relations_With_Albania,MLA_60s.txt,MLA,419,GFX_albanian_agreement,bespoke,yes,,,,,
MLA_Arrest_Soviet_Diplomats,MLA_60s.txt,MLA,443,GFX_Remove_oversight_from_LEEA,bespoke,yes,,,,,
MLA_Close_the_Soviet_Embassy,MLA_60s.txt,MLA,468,GFX_failure_of_the_soviet_model,bespoke,yes,,,,,
MLA_Escalate_Anti-British_Sentiment,MLA_60s.txt,MLA,492,GFX_anti_british,bespoke,yes,,,,,
MLA_Support_Pol_Pot,MLA_60s.txt,MLA,530,GFX_icon_generic_infrastructure,generic pack,yes,,,,,
MLA_Request_Chinese_Financial_Aid,MLA_60s.txt,MLA,549,GFX_Recognize_the_PRC,bespoke,yes,,,,,
MLA_Assert_Malaysian_Geopolitical_Independence,MLA_60s.txt,MLA,603,GFX_Generic_National_Focus_Politics_1,generic library,yes,,,,,
MLA_Expand_Malaysian_Intelegence,MLA_60s.txt,MLA,625,GFX_rebuild_malaysian_society,bespoke,yes,,,,,
MLA_Infiltrate_South_Vietnam,MLA_60s.txt,MLA,639,GFX_more_like_china,bespoke,yes,,,,,
MLA_Share_Intel_on_US_Military_Positions,MLA_60s.txt,MLA,653,GFX_ban_regional_languages,bespoke,yes,,,,,
MLA_Organize_Vietcong_Training_Camps,MLA_60s.txt,MLA,673,GFX_icon_generic_skull,generic pack,yes,,,,,
MLA_Mislead_South_Vietnamese_Intelligence,MLA_60s.txt,MLA,691,GFX_chinese_immigration_mla,bespoke,yes,,,,,
MLA_Allow_Volunteers_to_Join_the_Vietnam_War,MLA_60s.txt,MLA,715,GFX_Enforce_Reforms_in_Clique_Territory,bespoke,yes,,,,,
MLA_Begin_a_Misinformation_Campaign,MLA_60s.txt,MLA,733,GFX_chinese_holidays,bespoke,yes,,,,,
MLA_Get_Involved_in_Laos,MLA_60s.txt,MLA,780,GFX_malaysian_red_guard,bespoke,yes,,,,,
MLA_Send_Medics_and_Engineers,MLA_60s.txt,MLA,798,GFX_Communist_Reduce_Working_Hours,bespoke,yes,,,,,
MLA_Send_Anti-Aircraft_Guns,MLA_60s.txt,MLA,853,GFX_Infiltrate_the_PLA_MLA,bespoke,yes,,,,,
MLA_Airdrop_Small_Arms_to_the_Pathet_Lao,MLA_60s.txt,MLA,895,GFX_usa_50_arm_paramilitaries,bespoke,yes,,FOREIGN:usa_50,,,
MLA_Provide_Low-Flying_Scouting_Aircraft,MLA_60s.txt,MLA,913,GFX_Strip_Ankara_Arms_Industry,bespoke,yes,,,,,
MLA_Request_Expanded_North_Vietnamese_Involvement,MLA_60s.txt,MLA,931,GFX_anti_colonialism,bespoke,yes,,,,,
MLA_Establish_the_Ministry_of_Internal_Affairs,MLA_60s.txt,MLA,975,GFX_Establish_a_Secret_police,bespoke,yes,,,,,
MLA_Infiltrate_Cooperatives,MLA_60s.txt,MLA,1018,GFX_Turn_the_Komsomol_into_a_spy_network,bespoke,yes,,,,,
MLA_Greatly_Expand_Policing,MLA_60s.txt,MLA,1086,GFX_Generic_National_Focus_Politics_2,generic library,yes,,,,,
MLA_Confiscate_Remaining_Religious_Texts,MLA_60s.txt,MLA,1128,GFX_Repress_The_Bandits,bespoke,yes,,,,,
MLA_Open_Investigations_on_Suspected_CIA_Agents,MLA_60s.txt,MLA,1173,GFX_Establish_Political_Security_Agency,bespoke,yes,,,,,
MLA_Begin_Operations_In_Thailand,MLA_60s.txt,MLA,1188,GFX_secularization_2_electric_boogaloo,bespoke,yes,,,,,
MLA_Ensure_CPT_Support,MLA_60s.txt,MLA,1212,GFX_Generic_National_Focus_Construction_1,generic library,yes,,,,,
MLA_Contact_Pathet_Lao_Cells,MLA_60s.txt,MLA,1231,GFX_exile_priests,bespoke,yes,,,,,
MLA_Provide_Assassination_Equpipment,MLA_60s.txt,MLA,1252,GFX_Close_Mosques,bespoke,yes,,,,,
MLA_Establish_Training_Camps_in_Northern_Thailand,MLA_60s.txt,MLA,1290,GFX_Bring_the_soviet_people_into_line,bespoke,yes,,,,,
MLA_Hijack_the_Malaysian_Nationalist_Movement,MLA_60s.txt,MLA,1318,GFX_Legitimize_Rural_Secret_Cults,bespoke,yes,,,,,
MLA_Sew_Mistrust_in_the_Thai_Government,MLA_60s.txt,MLA,1347,GFX_Allow_Press_Freedom,bespoke,yes,,,,,
MLA_Begin_Planning_The_Modernization_Campaign,MLA_60s.txt,MLA,1406,GFX_Planning_for_the_New_Economic_System,bespoke,yes,,,,,
MLA_Accept_Soviet_Support,MLA_60s.txt,MLA,1421,GFX_Soviet_Proposal,bespoke,yes,,,,,
MLA_Create_the_Malaysian_State_Planning_Committee,MLA_60s.txt,MLA,1459,GFX_malaysian_state_planning,bespoke,yes,,,,,
MLA_Lease_Malacca_to_the_USSR,MLA_60s.txt,MLA,1483,GFX_lease_malacca,bespoke,yes,,,,,
MLA_Support_Soviet_Interests_in_Southeast_Asia,MLA_60s.txt,MLA,1498,GFX_icon_generic_soviet_truck,generic pack,yes,,,,,
MLA_Secure_Soviet_Raw_Materials,MLA_60s.txt,MLA,1540,GFX_Build_Petrochemical_plants_in_baku,bespoke,yes,,,,,
MLA_Import_Fertilizer,MLA_60s.txt,MLA,1566,GFX_fertilizer,bespoke,yes,,,,,
MLA_Request_Soviet_Industrial_Schematics,MLA_60s.txt,MLA,1584,GFX_Soviet_industrial_blueprints,bespoke,yes,,,,,
MLA_Finalize_the_7_Year_Plan,MLA_60s.txt,MLA,1602,GFX_Begin_the_7_year_plan,bespoke,yes,,,,,
MLA_Accept_Chinese_Support,MLA_60s.txt,MLA,1618,GFX_Chinese_Proposal,bespoke,yes,,,,,
MLA_Expand_Backyard_Furnaces,MLA_60s.txt,MLA,1656,GFX_Build_Smelteries_around_the_nation,bespoke,yes,,,,,
MLA_Begin_Mass_Collectivization_Efforts,MLA_60s.txt,MLA,1674,GFX_usa_truman_agri_act,bespoke,yes,,FOREIGN:usa,,,
MLA_Guarantee_Malaysian_Support_in_Chinese_Affairs,MLA_60s.txt,MLA,1687,GFX_Asian_relations_warming,bespoke,yes,,,,,
MLA_Create_the_Kuala_Lumpur_Cooprative,MLA_60s.txt,MLA,1711,GFX_Strengthen_Grip_Over_Cliques,bespoke,yes,,,,,
MLA_All_Peasants_Must_Work,MLA_60s.txt,MLA,1724,GFX_all_must_work,bespoke,yes,,,,,
MLA_Request_Additional_Manpower,MLA_60s.txt,MLA,1750,GFX_Chinese_Immigration,bespoke,yes,,,,,
MLA_The_Malaysian_Great_Leap_Forward,MLA_60s.txt,MLA,1771,GFX_Great_Leap_Forward_One,bespoke,yes,,,,,
MLA_Launch_The_Modernization_Campaign,MLA_60s.txt,MLA,1787,GFX_MLAHighway,bespoke,yes,,,,,
MLA_Continue_the_Mass_Literacy_Campaign,MLA_60s.txt,MLA,1824,GFX_icon_generic_handgun,generic pack,yes,,,,,
MLA_Expand_Higher_Education_Opportunities,MLA_60s.txt,MLA,1841,GFX_Generic_National_Focus_Construction_2,generic library,yes,,,,,
MLA_Promote_Bilingual_Programs,MLA_60s.txt,MLA,1859,GFX_Learn_a_new_language,bespoke,yes,,,,,
MLA_Emphasize_Mathematics_Studies,MLA_60s.txt,MLA,1879,GFX_math_skills,bespoke,yes,,,,,
MLA_Expand_Extracurricular_Activities,MLA_60s.txt,MLA,1899,GFX_Soviet_Athelticism,bespoke,yes,,,,,
MLA_Expand_Study_Abroad_Programs_in_the_DPRK,MLA_60s.txt,MLA,1915,GFX_Generic_National_Focus_Construction_4,generic library,yes,,,,,
MLA_Create_the_CPS_College_of_Engineering,MLA_60s.txt,MLA,1945,GFX_Engenearing_college,bespoke,yes,,,,,
MLA_Begin_Material_Science_Research_Programs,MLA_60s.txt,MLA,1966,GFX_usa_truman_national_science_foundation,bespoke,yes,,FOREIGN:usa,,,
MLA_Found_the_Kuala_Lumpur_Institute_of_Nuclear_Physics,MLA_60s.txt,MLA,1987,GFX_French_Nuclear_Expertise,bespoke,yes,,,,,
MLA_The_New_Life_Initiative,MLA_60s.txt,MLA,2014,GFX_Privitization_Campagn,bespoke,yes,,,,,
MLA_Provide_Free_Vaccination,MLA_60s.txt,MLA,2101,GFX_Vaccines,bespoke,yes,,,,,
MLA_Construct_Rural_Clinics,MLA_60s.txt,MLA,2145,GFX_usa_truman_propose_national_healthcare,bespoke,yes,,FOREIGN:usa,,,
MLA_Attempt_Agricultural_Mechanization,MLA_60s.txt,MLA,2188,GFX_Invest_in_Agricultural_Modernization,bespoke,yes,,,,,
MLA_Create_New_Plots_in_Terengganu,MLA_60s.txt,MLA,2237,GFX_Expand_Farming_in_Northern_Greece,bespoke,yes,,,,,
MLA_Streamline_Collectivization,MLA_60s.txt,MLA,2290,GFX_Fully_Collectivise_the_Farms,bespoke,yes,,,,,
MLA_Irrigation_Efforts_in_Large_Cooperatives,MLA_60s.txt,MLA,2362,GFX_Generic_National_Focus_Agriculture_1,generic library,yes,,,,,
MLA_Allow_Local_Farmers_Markets,MLA_60s.txt,MLA,2414,GFX_decentralized_agricultural_management,bespoke,yes,,,,,
MLA_Greatly_Expand_Fertilizer_Production,MLA_60s.txt,MLA,2435,GFX_Mass_fertilizer_production,bespoke,yes,,,,,
MLA_Provide_For_the_People,MLA_60s.txt,MLA,2479,GFX_Provide_for_the_People,bespoke,yes,,,,,
MLA_Adopt_Soviet_Housing_Design,MLA_60s.txt,MLA,2505,GFX_Build_Track_Houses,bespoke,yes,,,,,
