Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
SIA_The_Fall_of_Singapore,SIA_50s.txt,SIA,2294,GFX_Generic_National_Focus_Diplomacy_21,generic library,yes,,,,,
SIA_Chin_Pengs_Movement_Crushed,SIA_50s.txt,SIA,2321,GFX_Generic_National_Focus_Politics_48,generic library,yes,,,,,
SIA_Reclaim_Si_Rat_Malai,SIA_50s.txt,SIA,2349,GFX_Generic_National_Focus_Politics_49,generic library,yes,,,,,
SIA_Contact_British_Military_Remnants,SIA_50s.txt,SIA,2378,GFX_Generic_National_Focus_Politics_5,generic library,yes,,,,,
SIA_Enforce_Thainization_of_Si_Rat_Malai,SIA_50s.txt,SIA,2411,GFX_Generic_National_Focus_Politics_50,generic library,yes,,,,,
SIA_Fortifying_the_Malayan_Border,SIA_50s.txt,SIA,2438,GFX_Generic_National_Focus_Diplomacy_22,generic library,yes,,,,,
SIA_Recognize_Sarawak_and_North_Borneo,SIA_50s.txt,SIA,2479,GFX_Generic_National_Focus_Diplomacy_23,generic library,yes,,,,,
SIA_Support_Tengku_Mahmoods_revolt,SIA_50s.txt,SIA,2519,GFX_Generic_National_Focus_Construction_5,generic library,yes,,,,,
SIA_The_Manila_Pact,SIA_50s.txt,SIA,2572,GFX_Generic_National_Focus_Diplomacy_24,generic library,yes,,,,,
SIA_Support_Expansion_of_SEATO,SIA_50s.txt,SIA,2592,GFX_Generic_National_Focus_Construction_6,generic library,yes,,,,,
SIA_Reject_the_Manila_Pact,SIA_50s.txt,SIA,2621,GFX_Generic_National_Focus_Diplomacy_25,generic library,yes,,,,,
SIA_Military_Advisors_to_Laos_and_Cambodge,SIA_50s.txt,SIA,2641,GFX_Generic_National_Focus_Diplomacy_26,generic library,yes,,,,,
SIA_Maintain_Neutrality_regarding_Indochina_situation,SIA_50s.txt,SIA,2678,GFX_Generic_National_Focus_Politics_51,generic library,yes,,,,,
SIA_Invite_Sarawak_and_North_Borneo_to_SEATO,SIA_50s.txt,SIA,2707,GFX_Generic_National_Focus_Diplomacy_27,generic library,yes,,,,,
SIA_Invite_Singapore_to_SEATO,SIA_50s.txt,SIA,2735,GFX_Generic_National_Focus_Diplomacy_28,generic library,yes,,,,,
SIA_The_Korean_War,SIA_50s.txt,SIA,2759,GFX_focus_korean_war,vanilla,yes,,,,,
SIA_National_Peace_Committee_of_Thailand,SIA_50s.txt,SIA,2785,GFX_Generic_National_Focus_Politics_52,generic library,yes,,,,,
SIA_Criticizes_US_Imperialism,SIA_50s.txt,SIA,2807,GFX_Generic_National_Focus_Politics_53,generic library,yes,,,,,
SIA_Send_the_12th_Combined_Regiment_to_Korea,SIA_50s.txt,SIA,2834,GFX_Generic_National_Focus_Military_17,generic library,yes,,,,,
SIA_Military_Advisory_Mission_to_Seoul,SIA_50s.txt,SIA,2855,GFX_Generic_National_Focus_Diplomacy_29,generic library,yes,,,,,
SIA_Begins_trading_to_Seoul,SIA_50s.txt,SIA,2881,GFX_Generic_National_Focus_Trading_15,generic library,yes,,,,,
SIA_Celebrate_Korean_Reunification,SIA_50s.txt,SIA,2909,GFX_Generic_National_Focus_Diplomacy_3,generic library,yes,,,,,
SIA_Collapse_of_South_Korea,SIA_50s.txt,SIA,2933,GFX_Generic_National_Focus_Diplomacy_30,generic library,yes,,,,,
SIA_Recognize_Kims_regime,SIA_50s.txt,SIA,2958,GFX_Generic_National_Focus_USSR_12,generic library,yes,,,,,
SIA_Recognize_the_Jeju_Rump_State,SIA_50s.txt,SIA,2987,GFX_Generic_National_Focus_Diplomacy_31,generic library,yes,,,,,
SIA_Remain_Neutral,SIA_50s.txt,SIA,3012,GFX_Generic_National_Focus_Politics_6,generic library,yes,,,,,
SIA_Recognize_the_Samoa_Government,SIA_50s.txt,SIA,3038,GFX_Generic_National_Focus_Diplomacy_32,generic library,yes,,,,,
SIA_Intensifying_Anti_Communist_dialouges,SIA_50s.txt,SIA,3062,GFX_Generic_National_Focus_Politics_7,generic library,yes,,,,,
SIA_Resume_Trading_with_Rump_Korea,SIA_50s.txt,SIA,3084,GFX_Generic_National_Focus_Trading_16,generic library,yes,,,,,
SIA_1950_Griffin_Mission,SIA_50s.txt,SIA,3106,GFX_Generic_National_Focus_Politics_8,generic library,yes,,,,,
SIA_Prince_Viwatthanachai_Chaiyans_visit_to_London,SIA_50s.txt,SIA,3132,GFX_Generic_National_Focus_Diplomacy_33,generic library,yes,,,,,
SIA_Cultivate_a_Special_Friendship_to_America,SIA_50s.txt,SIA,3154,GFX_Generic_National_Focus_USA_15,generic library,yes,,,,,
SIA_Permit_British_Americans_Military_Access,SIA_50s.txt,SIA,3177,GFX_Generic_National_Focus_USA_16,generic library,yes,,,,,
SIA_Increase_Thai_Royal_Army_Budgets,SIA_50s.txt,SIA,3209,GFX_Generic_National_Focus_Military_18,generic library,yes,,,,,
SIA_The_MAAG_Proposal,SIA_50s.txt,SIA,3231,GFX_Generic_National_Focus_USA_17,generic library,yes,,,,,
SIA_Form_the_Border_Patrol_Police,SIA_50s.txt,SIA,3251,GFX_Generic_National_Focus_Military_19,generic library,yes,,,,,
SIA_Embrace_Americanization_of_the_Armed_Forces,SIA_50s.txt,SIA,3287,GFX_Generic_National_Focus_USA_18,generic library,yes,,,,,
SIA_Import_US_WWIIs_Surpluses,SIA_50s.txt,SIA,3308,GFX_Generic_National_Focus_Construction_7,generic library,yes,,,,,
SIA_Maintain_IJA_experts_and_weaponaries,SIA_50s.txt,SIA,3348,GFX_Generic_National_Focus_Politics_9,generic library,yes,,,,,
SIA_Establish_JUSMAGTHAI,SIA_50s.txt,SIA,3383,GFX_Generic_National_Focus_USA_19,generic library,yes,,,,,
SIA_Expand_the_Yuwachon_Thahan,SIA_50s.txt,SIA,3412,GFX_Generic_National_Focus_Other_1,generic library,yes,,,,,
SIA_Form_the_Parachute_Infantry_Regiment,SIA_50s.txt,SIA,3441,GFX_Generic_National_Focus_Military_2,generic library,yes,,,,,
SIA_Expand_the_Phramongkutklao_Hospital,SIA_50s.txt,SIA,3464,GFX_healthcare,bespoke,yes,,,,,
SIA_Upgrading_WWII_Era_Vehicles,SIA_50s.txt,SIA,3489,GFX_Generic_National_Focus_Military_20,generic library,yes,,,,,
SIA_Expand_the_Territorial_Defense_Command,SIA_50s.txt,SIA,3534,GFX_Generic_National_Focus_Military_21,generic library,yes,,,,,
SIA_The_Royal_Thai_Navy,SIA_50s.txt,SIA,3559,GFX_Generic_National_Focus_Military_22,generic library,yes,,,,,
SIA_Modernize_the_Bangkoknoi_District_Naval_Headquarter,SIA_50s.txt,SIA,3589,GFX_Generic_National_Focus_Military_23,generic library,yes,,,,,
SIA_Expand_the_Navy_Aviation_Branch,SIA_50s.txt,SIA,3616,GFX_Generic_National_Focus_Military_24,generic library,yes,,,,,
SIA_Import_American_Frigates,SIA_50s.txt,SIA,3641,GFX_Generic_National_Focus_USA_2,generic library,yes,,,,,
SIA_Restore_the_Marine_Department,SIA_50s.txt,SIA,3669,GFX_Generic_National_Focus_Military_25,generic library,yes,,,,,
SIA_Expand_the_Marine_Reconnaissance_Patrol,SIA_50s.txt,SIA,3701,GFX_Generic_National_Focus_Military_26,generic library,yes,,,,,
SIA_Import_US_Marine_Amtracks,SIA_50s.txt,SIA,3746,GFX_Generic_National_Focus_Construction_8,generic library,yes,,,,,
SIA_Form_the_Navy_Underwater_Demolition_Team,SIA_50s.txt,SIA,3775,GFX_Generic_National_Focus_Military_27,generic library,yes,,,,,
SIA_The_Royal_Thai_Air_Force,SIA_50s.txt,SIA,3805,GFX_Generic_National_Focus_Military_28,generic library,yes,,,,,
SIA_Import_Grumman_F1S_Bearcats,SIA_50s.txt,SIA,3832,GFX_Generic_National_Focus_Construction_9,generic library,yes,,,,,
SIA_Purchase_British_WWII_Planes,SIA_50s.txt,SIA,3856,GFX_Generic_National_Focus_Other_10,generic library,yes,,,,,
SIA_Fielding_Republic_F_84_Thunderjet,SIA_50s.txt,SIA,3880,GFX_Generic_National_Focus_Other_2,generic library,yes,,,,,
SIA_Expand_the_Don_Muang_Royal_Thai_Air_Force_Base,SIA_50s.txt,SIA,3906,GFX_Generic_National_Focus_Military_29,generic library,yes,,,,,
SIA_Legacy_of_the_Prajadhipok,SIA_50s.txt,SIA,3939,GFX_Generic_National_Focus_Other_3,generic library,yes,,,,,
SIA_The_Royal_Thai_Police,SIA_50s.txt,SIA,3966,GFX_Generic_National_Focus_Military_3,generic library,yes,,,,,
SIA_Approve_US_Training_of_Thai_Royal_Police_Forces,SIA_50s.txt,SIA,3993,GFX_Generic_National_Focus_Military_30,generic library,yes,,,,,
SIA_Equip_APCs_and_Tanks_to_Police_Units,SIA_50s.txt,SIA,4022,GFX_Generic_National_Focus_Military_31,generic library,yes,,,,,
SIA_Ending_Army_Police_Rivalries,SIA_50s.txt,SIA,4055,GFX_Generic_National_Focus_Military_32,generic library,yes,,,,,
SIA_Employing_US_Helicopters,SIA_50s.txt,SIA,4093,GFX_Generic_National_Focus_Military_33,generic library,yes,,,,,
SIA_Emphasize_on_Domestic_Weapons_Programs,SIA_50s.txt,SIA,4137,GFX_Generic_National_Focus_Production_1,generic library,yes,,,,,
SIA_ImportM24_Chaffee,SIA_50s.txt,SIA,4160,GFX_Generic_National_Focus_Economics_1,generic library,yes,,,,,
SIA_Vietnam_Era_Reforms,SIA_50s.txt,SIA,4216,GFX_Generic_National_Focus_Diplomacy_34,generic library,yes,,,,,
SIA_Stabilize_the_Baht,SIA_50s.txt,SIA,4238,GFX_Generic_National_Focus_Other_4,generic library,yes,,,,,
SIA_1950_American_Technical_Mission,SIA_50s.txt,SIA,4260,GFX_Generic_National_Focus_USA_20,generic library,yes,,,,,
SIA_1950_Legacy_of_the_Yellow_Book,SIA_50s.txt,SIA,4280,GFX_Generic_National_Focus_Other_5,generic library,yes,,,,,
SIA_Thai_American_Economic_and_Technical_Cooperation_Agreement,SIA_50s.txt,SIA,4304,GFX_Generic_National_Focus_USA_21,generic library,yes,,,,,
SIA_Embrace_Bureaucratic_Capitalism,SIA_50s.txt,SIA,4327,GFX_Generic_National_Focus_Other_6,generic library,yes,,,,,
SIA_Nationalize_Tabaco_Rice_and_Rubber_Exports,SIA_50s.txt,SIA,4347,GFX_Generic_National_Focus_Economics_10,generic library,yes,,,,,
SIA_1st_Worlds_Bank_Development_Loans,SIA_50s.txt,SIA,4369,GFX_Generic_National_Focus_Trading_2,generic library,yes,,,,,
SIA_Found_the_National_Economic_Board,SIA_50s.txt,SIA,4391,GFX_Generic_National_Focus_Other_7,generic library,yes,,,,,
SIA_Emphasize_Bangkoks_Development,SIA_50s.txt,SIA,4411,GFX_Generic_National_Focus_Other_8,generic library,yes,,,,,
SIA_Funding_Radio_Thailand,SIA_50s.txt,SIA,4436,GFX_Generic_National_Focus_Other_9,generic library,yes,,,,,
SIA_Expand_Bangkok_Port,SIA_50s.txt,SIA,4476,GFX_Generic_National_Focus_Economics_11,generic library,yes,,,,,
SIA_Begins_Large_scale_Agricultural_Programs,SIA_50s.txt,SIA,4503,GFX_Generic_National_Focus_Agriculture_1,generic library,yes,,,,,
SIA_Form_the_State_Railway_of_Thailand_Company,SIA_50s.txt,SIA,4531,GFX_Generic_National_Focus_Economics_12,generic library,yes,,,,,
SIA_Construct_the_Mittraphap_Road,SIA_50s.txt,SIA,4551,GFX_Generic_National_Focus_Economics_13,generic library,yes,,,,,
SIA_Complete_the_Ubon_Thani_Na_Than_Railway,SIA_50s.txt,SIA,4586,GFX_Generic_National_Focus_Economics_14,generic library,yes,,,,,
SIA_The_Isan_Famine,SIA_50s.txt,SIA,4615,GFX_Generic_National_Focus_Agriculture_10,generic library,yes,,,,,
SIA_Emphasize_Japanese_style_Industrialization,SIA_50s.txt,SIA,4640,GFX_Generic_National_Focus_Production_10,generic library,yes,,,,,
SIA_Dream_of_a_Domestic_Steel_Industry,SIA_50s.txt,SIA,4661,GFX_Generic_National_Focus_Production_11,generic library,yes,,,,,
SIA_Industrializing_Chonburi_Rayong,SIA_50s.txt,SIA,4689,GFX_Generic_National_Focus_Production_12,generic library,yes,,,,,
SIA_Set_up_Foundations_for_an_Automobile_Industry,SIA_50s.txt,SIA,4718,GFX_Generic_National_Focus_Production_13,generic library,yes,,,,,
SIA_Recruit_American_Technical_Experts,SIA_50s.txt,SIA,4754,GFX_Generic_National_Focus_USA_22,generic library,yes,,,,,
SIA_Drilling_the_Trat_Oil_Field,SIA_50s.txt,SIA,4789,GFX_Generic_National_Focus_Trading_3,generic library,yes,,,,,
SIA_Enpower_Serm_Vinicchayakul,SIA_50s.txt,SIA,4818,GFX_Generic_National_Focus_Diplomacy_35,generic library,yes,,,,,
SIA_2nd_World_Bank_loan,SIA_50s.txt,SIA,4840,GFX_Generic_National_Focus_Trading_4,generic library,yes,,,,,
SIA_Abolish_Multiple_exchange_rate_system,SIA_50s.txt,SIA,4864,GFX_Generic_National_Focus_Diplomacy_36,generic library,yes,,,,,
SIA_Yanhee_Dam_Project,SIA_50s.txt,SIA,4884,GFX_Generic_National_Focus_Economics_15,generic library,yes,,,,,
SIA_Solving_the_Famine_issue,SIA_50s.txt,SIA,4916,GFX_Generic_National_Focus_Agriculture_11,generic library,yes,,,,,
SIA_Dimiss_Thiem_Khomrit,SIA_50s.txt,SIA,4937,GFX_Generic_National_Focus_Diplomacy_37,generic library,yes,,,,,
SIA_Outlaw_Opium_Trades,SIA_50s.txt,SIA,4958,GFX_Generic_National_Focus_Trading_5,generic library,yes,,,,,
SIA_Expand_the_Market_and_Rationings,SIA_50s.txt,SIA,4988,GFX_Generic_National_Focus_Trading_6,generic library,yes,,,,,
SIA_Decrease_prices_on_Foodstuffs_and_Cofree,SIA_50s.txt,SIA,5053,GFX_Generic_National_Focus_Agriculture_12,generic library,yes,,,,,
SIA_Emphasize_on_Rural_Areas_Developments,SIA_50s.txt,SIA,5075,GFX_Generic_National_Focus_Agriculture_13,generic library,yes,,,,,
SIA_EnpowerPuey_Ungphakorn,SIA_50s.txt,SIA,5101,GFX_Generic_National_Focus_Diplomacy_38,generic library,yes,,,,,
SIA_Found_the_National_Economic_Development_Board,SIA_50s.txt,SIA,5123,GFX_Generic_National_Focus_Diplomacy_39,generic library,yes,,,,,
SIA_Drafting_the_5_Years_Plan,SIA_50s.txt,SIA,5145,GFX_Generic_National_Focus_Diplomacy_4,generic library,yes,,,,,
SIA_Expand_Higher_Education_Opportunities,SIA_50s.txt,SIA,5166,GFX_Generic_National_Focus_Economics_16,generic library,yes,,,,,
SIA_1959_World_Bank_Report,SIA_50s.txt,SIA,5189,GFX_Generic_National_Focus_Economics_17,generic library,yes,,,,,
SIA_Phibuns_Election_Aspirations,SIA_50s.txt,SIA,5208,GFX_Generic_National_Focus_Trading_7,generic library,yes,,,,,
SIA_Pridi_Predicament,SIA_50s.txt,SIA,5226,GFX_Generic_National_Focus_Diplomacy_40,generic library,yes,,,,,
SIA_Found_the_Seri_Manangkhasila_Party,SIA_50s.txt,SIA,5248,GFX_Generic_National_Focus_Diplomacy_41,generic library,yes,,,,,
SIA_Freedom_of_Speech,SIA_50s.txt,SIA,5268,GFX_Generic_National_Focus_Diplomacy_42,generic library,yes,,,,,
SIA_Sakdinas_Support,SIA_50s.txt,SIA,5290,GFX_Generic_National_Focus_Economics_18,generic library,yes,,,,,
SIA_Phaos_Fallout,SIA_50s.txt,SIA,5313,GFX_Generic_National_Focus_Diplomacy_43,generic library,yes,,,,,
SIA_The_February_1957_Election,SIA_50s.txt,SIA,5336,GFX_Generic_National_Focus_Diplomacy_44,generic library,yes,,,,,
