Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
VIE_Diem_First_Cabinet,VIE_50s_Bao_Dai.txt,VIE,3605,GFX_VIE_Form_3_Ministries,bespoke,yes,,,,,
VIE_Diem_Form_the_NRM,VIE_50s_Bao_Dai.txt,VIE,3642,GFX_VIE_NH_Political_Harmony,bespoke,yes,,,,,
VIE_Diem_Security_Directive,VIE_50s_Bao_Dai.txt,VIE,3683,GFX_Generic_National_Focus_Politics_4,generic library,yes,,,,,
VIE_Diem_National_Revolutionary_Committee,VIE_50s_Bao_Dai.txt,VIE,3718,GFX_Generic_National_Focus_Politics_10,generic library,yes,,,,,
VIE_Diem_National_Bank,VIE_50s_Bao_Dai.txt,VIE,3739,GFX_VIE_Introduce_Dong_Currency,bespoke,yes,,,,,
VIE_Diem_Confront_the_Far_Right,VIE_50s_Bao_Dai.txt,VIE,3777,GFX_VIE_Denounce_VietQuoc_Republic,bespoke,yes,,,,,
VIE_Diem_Break_General_Hinh,VIE_50s_Bao_Dai.txt,VIE,3803,GFX_VIE_Recall_French_and_Pro_French_native_officers,bespoke,yes,,,,,
VIE_Diem_Decree_No_2_Land_Reform,VIE_50s_Bao_Dai.txt,VIE,3852,GFX_VIE_SmallScale_Agri_Reforms,bespoke,yes,,,,,
VIE_Diem_Passage_to_Freedom,VIE_50s_Bao_Dai.txt,VIE,3893,GFX_VIE_Resettle_Malaysian_Refugees,bespoke,yes,,,,,
VIE_Diem_Court_the_Cao_Dai,VIE_50s_Bao_Dai.txt,VIE,3929,GFX_VIE_NH_Reward_CaoDai_Loyalists,bespoke,yes,,,,,
VIE_Diem_Found_the_Can_Lao,VIE_50s_Bao_Dai.txt,VIE,3965,GFX_Generic_National_Focus_Politics_11,generic library,yes,,,,,
VIE_Diem_Fate_of_the_Crownlands,VIE_50s_Bao_Dai.txt,VIE,3996,GFX_VIE_NH_Request_Montagnard_Dominion,bespoke,yes,,,,,
VIE_Diem_Accept_Multipartyism,VIE_50s_Bao_Dai.txt,VIE,4036,GFX_Generic_National_Focus_Politics_12,generic library,yes,,,,,
VIE_Diem_Ba_Long_Expedition,VIE_50s_Bao_Dai.txt,VIE,4073,GFX_VIE_Contact_DaiViet_War_Bases,bespoke,yes,,,,,
VIE_Diem_Purge_Francophile_Officers,VIE_50s_Bao_Dai.txt,VIE,4106,GFX_icon_generic_skull,generic pack,yes,,,,,
VIE_Diem_Land_Redistribution,VIE_50s_Bao_Dai.txt,VIE,4150,GFX_VIE_Tam_SmallScale_CaiCach_DienDia,bespoke,yes,,,,,
VIE_Diem_Settle_the_Refugees,VIE_50s_Bao_Dai.txt,VIE,4194,GFX_Generic_National_Focus_Other_1,generic library,yes,,,,,
VIE_Diem_Subdue_the_Hoa_Hao,VIE_50s_Bao_Dai.txt,VIE,4227,GFX_Generic_National_Focus_Other_2,generic library,yes,,,,,
VIE_Diem_Cut_the_Subsidies,VIE_50s_Bao_Dai.txt,VIE,4263,GFX_icon_generic_a_fistful_of_dollars,generic pack,yes,,,,,
VIE_Diem_Ally_Tran_Quoc_Buu,VIE_50s_Bao_Dai.txt,VIE,4322,GFX_Generic_National_Focus_Politics_13,generic library,yes,,,,,
VIE_Diem_Tinh_Than_Group,VIE_50s_Bao_Dai.txt,VIE,4379,GFX_VIE_NH_Promote_TamDan_Policies,bespoke,yes,,,,,
VIE_Diem_Decree_21,VIE_50s_Bao_Dai.txt,VIE,4414,GFX_Generic_National_Focus_Politics_14,generic library,yes,,,,,
VIE_Diem_Retain_Montagnard_Autonomy,VIE_50s_Bao_Dai.txt,VIE,4486,GFX_VIE_Expand_Territoire_Autonome_Battalions,bespoke,yes,,,,,
VIE_Diem_Legalize_the_Nationalists,VIE_50s_Bao_Dai.txt,VIE,4551,GFX_icon_generic_scales,generic pack,yes,,,,,
VIE_Diem_Purge_the_Nationalists,VIE_50s_Bao_Dai.txt,VIE,4582,GFX_VIE_Sabatoge_VietQuoc_Gov,bespoke,yes,,,,,
VIE_Diem_Confront_Binh_Xuyen,VIE_50s_Bao_Dai.txt,VIE,4614,GFX_VIE_Incorporate_Religious_Sects_BinhXuyen_Forces,bespoke,yes,,,,,
VIE_Diem_Modernize_Ong_Lem,VIE_50s_Bao_Dai.txt,VIE,4652,GFX_Generic_National_Focus_Politics_15,generic library,yes,,,,,
VIE_Diem_Second_Cabinet,VIE_50s_Bao_Dai.txt,VIE,4687,GFX_Generic_National_Focus_Politics_16,generic library,yes,,,,,
VIE_Diem_Promote_the_Defectors,VIE_50s_Bao_Dai.txt,VIE,4729,GFX_VIE_Recommision_WW_Native_Veterns,bespoke,yes,,,,,
VIE_Diem_Court_the_Francophiles,VIE_50s_Bao_Dai.txt,VIE,4779,GFX_Generic_National_Focus_Politics_17,generic library,yes,,,,,
VIE_Diem_Mend_Minority_Relations,VIE_50s_Bao_Dai.txt,VIE,4822,GFX_icon_generic_globe_handshake,generic pack,yes,,,,,
VIE_Diem_Nhan_Vi_the_Press,VIE_50s_Bao_Dai.txt,VIE,4866,GFX_Generic_National_Focus_Politics_18,generic library,yes,,,,,
VIE_Diem_Battle_of_Saigon,VIE_50s_Bao_Dai.txt,VIE,4905,GFX_VIE_NH_Fight_Against_BinhXuyen_Criminal_Empire,bespoke,yes,,,,,
VIE_Diem_Abolish_the_Royal_Guard,VIE_50s_Bao_Dai.txt,VIE,4941,GFX_VIE_Amalgamatize_VeBinh_Paramilitaries,bespoke,yes,,,,,
VIE_Diem_Seize_the_Royal_Estate,VIE_50s_Bao_Dai.txt,VIE,4982,GFX_VIE_Auction_off_Imperial_Treasures,bespoke,yes,,,,,
VIE_Diem_Civil_Action_Commissariat,VIE_50s_Bao_Dai.txt,VIE,5029,GFX_VIE_NH_Established_DacPhu_DanTien_Cuoc_Commission,bespoke,yes,,,,,
VIE_Diem_Appoint_Ngo_Dinh_Can,VIE_50s_Bao_Dai.txt,VIE,5060,GFX_VIE_CD_Recruit_NgoDinh_Brothers,bespoke,yes,,,,,
VIE_Diem_Hoang_Dieu_Campaign,VIE_50s_Bao_Dai.txt,VIE,5098,GFX_icon_generic_handgun,generic pack,yes,,,,,
VIE_Diem_Promote_Loyalist_Officers,VIE_50s_Bao_Dai.txt,VIE,5146,GFX_VIE_Establish_Autonomous_Command_Staffs,bespoke,yes,,,,,
VIE_Diem_Reject_the_Geneva_Elections,VIE_50s_Bao_Dai.txt,VIE,5178,GFX_VIE_Proclaim_Sole_Viet_State,bespoke,yes,,,,,
VIE_Diem_Accept_Pham_Van_Dong,VIE_50s_Bao_Dai.txt,VIE,5268,GFX_VIE_Northern_Question,bespoke,yes,,,,,
VIE_Diem_Dismantle_the_United_Front,VIE_50s_Bao_Dai.txt,VIE,5354,GFX_Generic_National_Focus_Military_1,generic library,yes,,,,,
VIE_Diem_Found_the_ARVN,VIE_50s_Bao_Dai.txt,VIE,5401,GFX_VIE_National_Army_Vietnam,bespoke,yes,,,,,
VIE_Diem_Deploy_the_Cadres,VIE_50s_Bao_Dai.txt,VIE,5446,GFX_VIE_NH_Pacifying_NamPhan,bespoke,yes,,,,,
VIE_Diem_Integrate_Minority_Forces,VIE_50s_Bao_Dai.txt,VIE,5481,GFX_VIE_Modernize_Autonomous_Armies_Orgs,bespoke,yes,,,,,
VIE_Diem_Host_the_Referendum,VIE_50s_Bao_Dai.txt,VIE,5522,GFX_icon_generic_politics,generic pack,yes,,,,,
VIE_Diem_Proclaim_the_Republic,VIE_50s_Bao_Dai.txt,VIE,5565,GFX_Generic_National_Focus_Politics_20,generic library,yes,,,,,
VIE_CD_Sideline_CuongDe_Ambitions,VIE_50s_CuongDe.txt,VIE,15,GFX_Generic_National_Focus_Politics_21,generic library,yes,,,,,
VIE_CD_CuongDe_Press_Conferences,VIE_50s_CuongDe.txt,VIE,43,GFX_Generic_National_Focus_Diplomacy_1,generic library,yes,,,,,
